IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",176,87,87,"87",0,"Not applicable",1,"Model-based Estimates",3,"Projection",60883
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",177,88,88,"88",0,"Not applicable",1,"Model-based Estimates",3,"Projection",51284
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",178,89,89,"89",0,"Not applicable",1,"Model-based Estimates",3,"Projection",42944
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",104,90,90,"90",0,"Not applicable",1,"Model-based Estimates",3,"Projection",35685
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",180,91,91,"91",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29116
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",181,92,92,"92",0,"Not applicable",1,"Model-based Estimates",3,"Projection",23393
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",182,93,93,"93",0,"Not applicable",1,"Model-based Estimates",3,"Projection",18517
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",183,94,94,"94",0,"Not applicable",1,"Model-based Estimates",3,"Projection",14234
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",105,95,95,"95",0,"Not applicable",1,"Model-based Estimates",3,"Projection",10742
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",184,96,96,"96",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7990
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",185,97,97,"97",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5746
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",186,98,98,"98",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3961
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",187,99,99,"99",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2582
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",80,"2029",4,"Median",1,"Male",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3952
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",205603
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",89,1,1,"1",0,"Not applicable",1,"Model-based Estimates",3,"Projection",206358
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",117,2,2,"2",0,"Not applicable",1,"Model-based Estimates",3,"Projection",206260
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",126,3,3,"3",0,"Not applicable",1,"Model-based Estimates",3,"Projection",205968
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",135,4,4,"4",0,"Not applicable",1,"Model-based Estimates",3,"Projection",205840
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",90,5,5,"5",0,"Not applicable",1,"Model-based Estimates",3,"Projection",205162
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",152,6,6,"6",0,"Not applicable",1,"Model-based Estimates",3,"Projection",203892
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",161,7,7,"7",0,"Not applicable",1,"Model-based Estimates",3,"Projection",202744
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",170,8,8,"8",0,"Not applicable",1,"Model-based Estimates",3,"Projection",201467
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",179,9,9,"9",0,"Not applicable",1,"Model-based Estimates",3,"Projection",199979
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",91,10,10,"10",0,"Not applicable",1,"Model-based Estimates",3,"Projection",199208
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",109,11,11,"11",0,"Not applicable",1,"Model-based Estimates",3,"Projection",199852
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",110,12,12,"12",0,"Not applicable",1,"Model-based Estimates",3,"Projection",202202
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",111,13,13,"13",0,"Not applicable",1,"Model-based Estimates",3,"Projection",205744
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",112,14,14,"14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",209090
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",86,15,15,"15",0,"Not applicable",1,"Model-based Estimates",3,"Projection",211909
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",113,16,16,"16",0,"Not applicable",1,"Model-based Estimates",3,"Projection",214887
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",114,17,17,"17",0,"Not applicable",1,"Model-based Estimates",3,"Projection",218487
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",115,18,18,"18",0,"Not applicable",1,"Model-based Estimates",3,"Projection",221849
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",116,19,19,"19",0,"Not applicable",1,"Model-based Estimates",3,"Projection",225849
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",92,20,20,"20",0,"Not applicable",1,"Model-based Estimates",3,"Projection",231377
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",118,21,21,"21",0,"Not applicable",1,"Model-based Estimates",3,"Projection",236486
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",119,22,22,"22",0,"Not applicable",1,"Model-based Estimates",3,"Projection",239124
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",120,23,23,"23",0,"Not applicable",1,"Model-based Estimates",3,"Projection",239088
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",121,24,24,"24",0,"Not applicable",1,"Model-based Estimates",3,"Projection",238689
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",93,25,25,"25",0,"Not applicable",1,"Model-based Estimates",3,"Projection",240772
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",122,26,26,"26",0,"Not applicable",1,"Model-based Estimates",3,"Projection",244929
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",123,27,27,"27",0,"Not applicable",1,"Model-based Estimates",3,"Projection",249341
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",124,28,28,"28",0,"Not applicable",1,"Model-based Estimates",3,"Projection",257696
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",125,29,29,"29",0,"Not applicable",1,"Model-based Estimates",3,"Projection",274681
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",94,30,30,"30",0,"Not applicable",1,"Model-based Estimates",3,"Projection",290425
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",127,31,31,"31",0,"Not applicable",1,"Model-based Estimates",3,"Projection",295638
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",128,32,32,"32",0,"Not applicable",1,"Model-based Estimates",3,"Projection",296342
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",129,33,33,"33",0,"Not applicable",1,"Model-based Estimates",3,"Projection",298971
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",130,34,34,"34",0,"Not applicable",1,"Model-based Estimates",3,"Projection",302932
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",95,35,35,"35",0,"Not applicable",1,"Model-based Estimates",3,"Projection",304307
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",131,36,36,"36",0,"Not applicable",1,"Model-based Estimates",3,"Projection",302481
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",132,37,37,"37",0,"Not applicable",1,"Model-based Estimates",3,"Projection",300649
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",133,38,38,"38",0,"Not applicable",1,"Model-based Estimates",3,"Projection",300579
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",134,39,39,"39",0,"Not applicable",1,"Model-based Estimates",3,"Projection",301046
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",96,40,40,"40",0,"Not applicable",1,"Model-based Estimates",3,"Projection",298583
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",136,41,41,"41",0,"Not applicable",1,"Model-based Estimates",3,"Projection",291362
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",137,42,42,"42",0,"Not applicable",1,"Model-based Estimates",3,"Projection",284185
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",138,43,43,"43",0,"Not applicable",1,"Model-based Estimates",3,"Projection",282190
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",139,44,44,"44",0,"Not applicable",1,"Model-based Estimates",3,"Projection",282963
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",97,45,45,"45",0,"Not applicable",1,"Model-based Estimates",3,"Projection",281640
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",140,46,46,"46",0,"Not applicable",1,"Model-based Estimates",3,"Projection",278089
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",141,47,47,"47",0,"Not applicable",1,"Model-based Estimates",3,"Projection",273604
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",142,48,48,"48",0,"Not applicable",1,"Model-based Estimates",3,"Projection",269108
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",143,49,49,"49",0,"Not applicable",1,"Model-based Estimates",3,"Projection",265000
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",98,50,50,"50",0,"Not applicable",1,"Model-based Estimates",3,"Projection",259413
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",144,51,51,"51",0,"Not applicable",1,"Model-based Estimates",3,"Projection",252283
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",145,52,52,"52",0,"Not applicable",1,"Model-based Estimates",3,"Projection",246584
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",146,53,53,"53",0,"Not applicable",1,"Model-based Estimates",3,"Projection",243402
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",147,54,54,"54",0,"Not applicable",1,"Model-based Estimates",3,"Projection",241377
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",99,55,55,"55",0,"Not applicable",1,"Model-based Estimates",3,"Projection",238358
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",148,56,56,"56",0,"Not applicable",1,"Model-based Estimates",3,"Projection",234404
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",149,57,57,"57",0,"Not applicable",1,"Model-based Estimates",3,"Projection",232861
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",150,58,58,"58",0,"Not applicable",1,"Model-based Estimates",3,"Projection",235414
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",151,59,59,"59",0,"Not applicable",1,"Model-based Estimates",3,"Projection",238941
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",87,60,60,"60",0,"Not applicable",1,"Model-based Estimates",3,"Projection",238534
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",153,61,61,"61",0,"Not applicable",1,"Model-based Estimates",3,"Projection",234752
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",154,62,62,"62",0,"Not applicable",1,"Model-based Estimates",3,"Projection",232072
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",155,63,63,"63",0,"Not applicable",1,"Model-based Estimates",3,"Projection",234449
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",156,64,64,"64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",243431
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",100,65,65,"65",0,"Not applicable",1,"Model-based Estimates",3,"Projection",253900
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",157,66,66,"66",0,"Not applicable",1,"Model-based Estimates",3,"Projection",259343
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",158,67,67,"67",0,"Not applicable",1,"Model-based Estimates",3,"Projection",257832
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",159,68,68,"68",0,"Not applicable",1,"Model-based Estimates",3,"Projection",252547
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",160,69,69,"69",0,"Not applicable",1,"Model-based Estimates",3,"Projection",247579
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",101,70,70,"70",0,"Not applicable",1,"Model-based Estimates",3,"Projection",241413
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",162,71,71,"71",0,"Not applicable",1,"Model-based Estimates",3,"Projection",233716
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",163,72,72,"72",0,"Not applicable",1,"Model-based Estimates",3,"Projection",226042
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",164,73,73,"73",0,"Not applicable",1,"Model-based Estimates",3,"Projection",217008
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",165,74,74,"74",0,"Not applicable",1,"Model-based Estimates",3,"Projection",207417
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",102,75,75,"75",0,"Not applicable",1,"Model-based Estimates",3,"Projection",197697
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",166,76,76,"76",0,"Not applicable",1,"Model-based Estimates",3,"Projection",186056
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",167,77,77,"77",0,"Not applicable",1,"Model-based Estimates",3,"Projection",173633
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",168,78,78,"78",0,"Not applicable",1,"Model-based Estimates",3,"Projection",162699
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",169,79,79,"79",0,"Not applicable",1,"Model-based Estimates",3,"Projection",153220
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",88,80,80,"80",0,"Not applicable",1,"Model-based Estimates",3,"Projection",144074
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",171,81,81,"81",0,"Not applicable",1,"Model-based Estimates",3,"Projection",135496
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",172,82,82,"82",0,"Not applicable",1,"Model-based Estimates",3,"Projection",127947
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",173,83,83,"83",0,"Not applicable",1,"Model-based Estimates",3,"Projection",116406
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",174,84,84,"84",0,"Not applicable",1,"Model-based Estimates",3,"Projection",99506
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",103,85,85,"85",0,"Not applicable",1,"Model-based Estimates",3,"Projection",85180
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",175,86,86,"86",0,"Not applicable",1,"Model-based Estimates",3,"Projection",75142
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",176,87,87,"87",0,"Not applicable",1,"Model-based Estimates",3,"Projection",65280
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",177,88,88,"88",0,"Not applicable",1,"Model-based Estimates",3,"Projection",55053
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",178,89,89,"89",0,"Not applicable",1,"Model-based Estimates",3,"Projection",45730
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",104,90,90,"90",0,"Not applicable",1,"Model-based Estimates",3,"Projection",37695
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",180,91,91,"91",0,"Not applicable",1,"Model-based Estimates",3,"Projection",30698
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",181,92,92,"92",0,"Not applicable",1,"Model-based Estimates",3,"Projection",24555
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",182,93,93,"93",0,"Not applicable",1,"Model-based Estimates",3,"Projection",19332
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",183,94,94,"94",0,"Not applicable",1,"Model-based Estimates",3,"Projection",14964
