simulation_id,commercialization_year,total_cost,total_duration,total_revenue,total_treated,success
843,,1431499.3392172307,1.8003905629951185,0.0,0,True
844,2032.0,25456092.71388889,7.497899042002453,3196883682.7764707,1390,True
845,,916469.2469727548,1.1360210288976016,0.0,0,True
846,2031.0,26732649.063196838,6.2334478327560205,3252081674.421531,1414,True
847,,1764780.8873153124,1.766402412581325,0.0,0,True
848,2031.0,20877306.5169057,6.105250050637025,3258981423.377164,1417,True
849,2032.0,23152800.312861584,7.0255315157031575,3196883682.7764707,1390,True
850,2032.0,27605447.621774495,7.76513642705074,3203783431.7321024,1393,True
851,2031.0,24852952.559239835,6.679263545754126,3275080837.6069736,1424,True
852,2031.0,18791195.801415544,6.626563265163582,3252081674.4215317,1414,True
853,2031.0,29053829.054151166,6.77316605849965,3281980586.562606,1427,True
854,2031.0,29706749.15852946,6.898139963041931,3222182762.2804565,1401,True
855,2031.0,24200185.249244787,6.671797270868398,3247481841.784445,1412,True
856,,850553.7271996296,1.1857384870632972,0.0,0,True
857,2032.0,20419437.11810736,7.244313002953479,3160085021.6797624,1374,True
858,,25078472.700185575,6.018020940676838,0.0,0,True
859,,1473381.9560058112,1.7303450727074958,0.0,0,True
860,2032.0,23590707.134919137,7.512123323974866,3206083348.050647,1394,True
861,,23329454.27565196,6.438038906721246,0.0,0,True
862,,7265467.549839834,3.8642604495318436,0.0,0,True
863,2031.0,24852872.588741265,6.742190110136825,3265881172.3327966,1420,True
864,2031.0,29466955.850613385,6.2327726389411655,3263581256.0142527,1419,True
865,2031.0,26683421.062690016,6.420744189305012,3304979749.7480474,1437,True
866,2031.0,28373585.668045092,6.3230145199627605,3265881172.3327975,1420,True
867,2031.0,24931455.698414158,6.44940610369564,3268181088.6513405,1421,True
868,2032.0,22403425.86187542,7.359622345233966,3187684017.502293,1386,True
869,2032.0,23841948.809825853,7.403110398460319,3157785105.361219,1373,True
870,2031.0,25135429.83927652,6.292118165712415,3247481841.7844434,1412,True
871,2032.0,23963370.33817349,7.053924121586364,3180784268.5466614,1383,True
872,,22094749.222173467,7.012706599547406,0.0,0,False
873,,1558079.392999713,1.2521482891918505,0.0,0,False
874,2032.0,20377905.056307968,7.018697800157726,3187684017.5022926,1386,True
875,2031.0,28121136.712807238,6.552172522168253,3261281339.695709,1418,True
876,2031.0,25697225.046467654,6.5894253978123505,3265881172.332797,1420,True
877,,22985928.229816712,5.91410371795655,0.0,0,True
878,,5829816.912366569,3.694772005452055,0.0,0,True
879,,6691263.770109128,4.188535720397125,0.0,0,True
880,2031.0,27952148.77133988,6.2805191188269065,3263581256.0142536,1419,True
881,2031.0,21596347.578969304,6.989264073126345,3258981423.377164,1417,True
882,2031.0,24136391.001961116,6.968856363273653,3242882009.1473546,1410,True
883,2030.0,23523095.711506028,5.97327184431297,3360177741.3931103,1461,True
884,,1419980.7598401145,1.6952495350126773,0.0,0,True
885,,5772927.930519456,3.8585837233566886,0.0,0,True
886,2030.0,24524008.23471524,5.8394334850127425,3348678159.80039,1456,True
887,,20950074.304507464,6.391710270478582,0.0,0,False
888,2032.0,22444007.621262215,7.264137222000342,3196883682.77647,1390,True
889,2033.0,23872971.08237632,8.127245287088202,3104887030.0347013,1350,True
890,2031.0,21223541.710301064,6.727045631399588,3229082511.2360888,1404,True
891,2031.0,30803341.72091411,6.894462811437108,3268181088.6513414,1421,True
892,,17964753.953402128,5.081423457933663,0.0,0,True
893,2032.0,25138111.231773794,7.21120234370805,3150885356.4055853,1370,True
894,,7313638.762125194,4.065003014835518,0.0,0,True
895,,4873889.769836899,3.3006787986127053,0.0,0,True
896,,1260825.0650523743,1.02094643145207,0.0,0,True
897,2031.0,25393901.526618224,6.086350185927242,3258981423.3771644,1417,True
898,2031.0,21358488.65648611,6.621070465221876,3270481004.9698853,1422,True
899,2030.0,23212620.264867082,5.7158564797385365,3355577908.756023,1459,True
900,2031.0,21660011.4236788,6.11690745595362,3270481004.969885,1422,True
901,2030.0,24435869.38333889,5.895583172587653,3348678159.800389,1456,True
902,2031.0,21835209.081774086,6.45719343671091,3265881172.3327966,1420,True
903,2031.0,31249193.444855,6.556996063633448,3277380753.925518,1425,True
904,2031.0,27569667.694267973,6.374247020006734,3277380753.925518,1425,True
905,2031.0,21950076.484600827,6.467672916185585,3281980586.5626063,1427,True
906,,15919518.407219848,6.8921366795840635,0.0,0,True
907,2031.0,25977407.855123755,6.568244610432383,3286580419.1996956,1429,True
908,2030.0,22706644.392654937,5.993366776372292,3364777574.0301995,1463,True
909,2031.0,26190171.426394816,6.079150790465217,3279680670.244063,1426,True
910,,18368151.798031136,7.297653612232293,0.0,0,False
911,2031.0,25223788.244152036,6.712656450580554,3268181088.651342,1421,True
912,,1958437.6138668673,1.6484377696376424,0.0,0,True
913,2031.0,20995415.156091165,6.390004580145744,3279680670.244063,1426,True
914,,900305.3238927851,1.7407280865287231,0.0,0,True
915,2032.0,24058695.13358132,7.472245402434104,3164684854.3168516,1376,True
916,2031.0,24044904.454390522,6.393019664093862,3247481841.784444,1412,True
917,2031.0,27432752.2981278,6.721404612755018,3252081674.421531,1414,True
918,,24262157.3597791,6.703245750961038,0.0,0,True
919,2032.0,23793589.67554401,7.616318952626052,3178484352.228116,1382,True
920,,6080739.92588092,3.1794444568525733,0.0,0,True
921,2031.0,24050123.839329522,6.3927926316109565,3261281339.695708,1418,True
922,,18528842.094943468,5.905942149183883,0.0,0,False
923,2031.0,21033497.50548786,6.124930704480734,3272780921.2884293,1423,True
924,2032.0,20443041.337903984,7.419957924658931,3194583766.457926,1389,True
925,,1882675.4644639418,1.4813397928129026,0.0,0,True
926,2030.0,29521086.18159526,5.775322132933361,3355577908.7560215,1459,True
927,2031.0,19983048.212105144,6.620049873154836,3258981423.377164,1417,True
928,2032.0,25239060.688900262,7.407129229330009,3189983933.8208375,1387,True
929,2032.0,20942287.24918025,7.272803431474953,3226782594.9175453,1403,True
930,,6984834.061070049,2.8399986334350498,0.0,0,True
931,2030.0,19378413.188748606,5.624582619352552,3367077490.348743,1464,True
932,2032.0,23629980.38946521,7.882933661858692,3187684017.502294,1386,True
933,2031.0,26029990.063626267,6.3931253773875305,3279680670.244063,1426,True
934,2031.0,26649396.287147887,6.544546321989407,3252081674.421531,1414,True
935,,1306151.3098923569,1.8847370114290605,0.0,0,True
936,2032.0,20035976.545505643,7.267563701724113,3187684017.5022936,1386,True
937,,19587743.225641448,5.319110196917235,0.0,0,True
938,2031.0,18753223.423114233,6.8075519777355655,3270481004.969885,1422,True
939,,960423.8921758743,1.3844368248019572,0.0,0,True
940,2032.0,23479939.93844496,7.469145596979686,3155485189.042674,1372,True
941,2030.0,22157104.267723672,5.935628734607538,3367077490.348743,1464,True
942,,20052905.449477553,7.161127509548919,0.0,0,False
943,,1937214.5066603802,1.3251702414058921,0.0,0,False
944,2031.0,24690535.43435208,6.269845419347992,3256681507.058619,1416,True
945,2031.0,24868719.91413099,6.915593660270282,3270481004.9698853,1422,True
946,2032.0,26557771.025875337,7.315923714763206,3189983933.8208365,1387,True
947,2032.0,25369088.113900844,7.436866747153768,3176184435.9095726,1381,True
948,2031.0,24446309.305897962,6.685928135567027,3242882009.1473546,1410,True
949,,6009168.380528379,3.19396779763058,0.0,0,True
950,2032.0,19987394.59657377,7.069198243602986,3199183599.0950136,1391,True
951,2032.0,25585242.506110612,7.042019527717572,3173884519.591028,1380,True
952,2031.0,21046548.010762833,6.899779577572425,3277380753.925518,1425,True
953,,5734907.119949197,3.0636880715158537,0.0,0,True
954,2030.0,30245156.18094616,5.874747511310689,3334878661.889124,1450,True
955,,3998597.9588059955,4.096235656666686,0.0,0,True
956,,4896912.262847219,3.5469287387821486,0.0,0,True
957,,1415156.2300142017,1.7920791803393086,0.0,0,True
958,,1330374.974200714,1.2039017742617113,0.0,0,True
959,2031.0,27998755.882724103,6.880318028421623,3270481004.9698853,1422,True
960,2031.0,22560101.817436494,6.850477232359528,3272780921.2884297,1423,True
961,,5988835.130389577,2.9568377295753985,0.0,0,True
962,2032.0,20845850.263544105,7.4818321121339135,3180784268.546661,1383,True
963,2031.0,23701786.038459487,6.590688541448792,3258981423.377165,1417,True
964,2031.0,25026000.276535146,6.4924233177723,3286580419.199694,1429,True
965,2031.0,25772962.01595199,6.073524963350822,3277380753.925518,1425,True
966,,4496075.958770488,3.7524512661416987,0.0,0,True
967,,4741781.01175083,3.3038045230374564,0.0,0,True
968,2030.0,23609989.940564066,5.899956830657576,3360177741.3931103,1461,True
969,,5340033.3448967,3.4449522979660405,0.0,0,True
970,2032.0,27735868.166800972,7.369604395941451,3187684017.5022945,1386,True
971,2031.0,29339398.292391684,6.522145902451294,3268181088.6513414,1421,True
972,2031.0,25238318.12779747,6.2695229315275895,3238282176.510266,1408,True
973,2031.0,27886561.806460626,6.155141677855109,3270481004.969885,1422,True
974,,21721487.282567315,7.338755137882257,0.0,0,False
975,,17045339.20030322,5.914847437016433,0.0,0,False
976,2031.0,23018137.23296224,6.883244117130551,3263581256.0142527,1419,True
977,2032.0,24364386.827542912,7.745075492547039,3194583766.457926,1389,True
978,,1662998.2264673796,1.227199024523565,0.0,0,True
979,2031.0,20731263.530428402,6.0162567501369875,3263581256.014252,1419,True
980,,6902052.69152771,3.7195739912865453,0.0,0,True
981,2032.0,23419815.347703062,7.255613402282009,3194583766.4579263,1389,True
982,2031.0,30226126.154722825,6.642173473122113,3286580419.199694,1429,True
983,2031.0,22123977.548839312,6.153164629943331,3238282176.5102663,1408,True
984,2031.0,29436627.05492519,6.801938417804303,3258981423.377165,1417,True
985,,1554389.4518120359,1.7628048705764048,0.0,0,True
986,,1241051.827833626,1.3159838874499346,0.0,0,True
987,2031.0,22336369.809463535,6.367781590359906,3261281339.695708,1418,True
988,2031.0,21067585.528636314,6.149870381131217,3263581256.0142527,1419,True
989,2031.0,23406090.183685206,6.343700096707334,3258981423.377165,1417,True
990,,1094830.256770379,1.4607730354434212,0.0,0,True
991,,21197514.36251393,6.202358027495098,0.0,0,True
992,2031.0,25988550.40718774,6.98975055220246,3268181088.651342,1421,True
993,2031.0,28995001.786172807,6.711815268957142,3235982260.191722,1407,True
994,2031.0,19859266.379395317,6.589411639396381,3281980586.5626054,1427,True
995,,7184696.911181863,3.6068767414970657,0.0,0,True
996,2032.0,27843873.120395288,7.253941591826727,3217582929.6433687,1399,True
997,2030.0,26323326.96340459,5.9903879937678575,3355577908.7560215,1459,True
998,,1502693.6498765047,1.9123963173743528,0.0,0,True
999,,926192.0475798886,1.1762178100616338,0.0,0,True
