simulation_id,year,patients_alive,patients_treated,revenue,price
517,2036,582,82,188593138.12062627,2299916.318544223
517,2037,512,44,101196318.0159458,2299916.318544223
517,2038,476,32,73597322.19341514,2299916.318544223
517,2039,454,24,55197991.64506135,2299916.318544223
517,2040,442,31,71297405.87487091,2299916.318544223
517,2041,429,35,80497071.1490478,2299916.318544223
517,2042,412,40,91996652.74176893,2299916.318544223
517,2043,395,38,87396820.10468048,2299916.318544223
517,2044,371,33,75897238.51195936,2299916.318544223
517,2045,348,27,62097740.60069402,2299916.318544223
517,2046,344,38,87396820.10468048,2299916.318544223
517,2047,325,38,87396820.10468048,2299916.318544223
517,2048,308,34,78197154.83050358,2299916.318544223
517,2049,297,38,87396820.10468048,2299916.318544223
517,2050,277,32,73597322.19341514,2299916.318544223
517,2051,266,27,62097740.60069402,2299916.318544223
517,2052,250,30,68997489.55632669,2299916.318544223
517,2053,243,34,78197154.83050358,2299916.318544223
517,2054,241,43,98896401.69740158,2299916.318544223
517,2055,216,29,66697573.23778246,2299916.318544223
517,2056,210,36,82796987.46759203,2299916.318544223
517,2057,194,33,75897238.51195936,2299916.318544223
517,2058,182,32,73597322.19341514,2299916.318544223
517,2059,172,36,82796987.46759203,2299916.318544223
517,2060,147,18,41398493.733796015,2299916.318544223
518,2031,1048,70,160994142.2980956,2299916.318544223
518,2032,987,90,206992468.66898006,2299916.318544223
518,2033,902,131,301289037.7292932,2299916.318544223
518,2034,798,116,266790292.95112985,2299916.318544223
518,2035,685,118,271390125.58821833,2299916.318544223
518,2036,596,96,220791966.5802454,2299916.318544223
518,2037,510,46,105796150.65303425,2299916.318544223
518,2038,474,31,71297405.87487091,2299916.318544223
518,2039,451,24,55197991.64506135,2299916.318544223
518,2040,440,32,73597322.19341514,2299916.318544223
518,2041,426,36,82796987.46759203,2299916.318544223
518,2042,409,39,89696736.4232247,2299916.318544223
518,2043,393,41,94296569.06031314,2299916.318544223
518,2044,367,33,75897238.51195936,2299916.318544223
518,2045,345,26,59797824.2821498,2299916.318544223
518,2046,342,36,82796987.46759203,2299916.318544223
518,2047,328,40,91996652.74176893,2299916.318544223
518,2048,311,34,78197154.83050358,2299916.318544223
518,2049,302,37,85096903.78613625,2299916.318544223
518,2050,282,32,73597322.19341514,2299916.318544223
518,2051,271,29,66697573.23778246,2299916.318544223
518,2052,251,27,62097740.60069402,2299916.318544223
518,2053,247,35,80497071.1490478,2299916.318544223
518,2054,244,41,94296569.06031314,2299916.318544223
518,2055,220,31,71297405.87487091,2299916.318544223
518,2056,212,36,82796987.46759203,2299916.318544223
518,2057,199,32,73597322.19341514,2299916.318544223
518,2058,187,34,78197154.83050358,2299916.318544223
518,2059,176,34,78197154.83050358,2299916.318544223
518,2060,154,19,43698410.05234024,2299916.318544223
520,2032,1057,70,160994142.2980956,2299916.318544223
520,2033,992,109,250690878.7213203,2299916.318544223
520,2034,907,110,252990795.03986454,2299916.318544223
520,2035,799,119,273690041.90676254,2299916.318544223
520,2036,706,127,292089372.45511633,2299916.318544223
520,2037,587,85,195492887.07625896,2299916.318544223
520,2038,509,35,80497071.1490478,2299916.318544223
520,2039,481,29,66697573.23778246,2299916.318544223
520,2040,462,32,73597322.19341514,2299916.318544223
520,2041,448,32,73597322.19341514,2299916.318544223
520,2042,434,44,101196318.0159458,2299916.318544223
520,2043,413,39,89696736.4232247,2299916.318544223
520,2044,388,35,80497071.1490478,2299916.318544223
520,2045,364,25,57497907.963605575,2299916.318544223
520,2046,361,37,85096903.78613625,2299916.318544223
520,2047,343,38,87396820.10468048,2299916.318544223
520,2048,326,35,80497071.1490478,2299916.318544223
520,2049,315,36,82796987.46759203,2299916.318544223
520,2050,295,32,73597322.19341514,2299916.318544223
520,2051,284,30,68997489.55632669,2299916.318544223
520,2052,263,29,66697573.23778246,2299916.318544223
520,2053,257,33,75897238.51195936,2299916.318544223
520,2054,256,42,96596485.37885736,2299916.318544223
520,2055,230,30,68997489.55632669,2299916.318544223
520,2056,223,34,78197154.83050358,2299916.318544223
520,2057,211,35,80497071.1490478,2299916.318544223
520,2058,197,32,73597322.19341514,2299916.318544223
520,2059,186,32,73597322.19341514,2299916.318544223
520,2060,165,22,50598159.0079729,2299916.318544223
521,2031,1048,78,179393472.8464494,2299916.318544223
521,2032,979,85,195492887.07625896,2299916.318544223
521,2033,899,105,241491213.4471434,2299916.318544223
521,2034,820,134,308188786.68492585,2299916.318544223
521,2035,691,119,273690041.90676254,2299916.318544223
521,2036,602,102,234591464.49151075,2299916.318544223
521,2037,511,34,78197154.83050358,2299916.318544223
521,2038,487,32,73597322.19341514,2299916.318544223
521,2039,462,30,68997489.55632669,2299916.318544223
521,2040,444,30,68997489.55632669,2299916.318544223
521,2041,432,36,82796987.46759203,2299916.318544223
521,2042,414,38,87396820.10468048,2299916.318544223
521,2043,401,40,91996652.74176893,2299916.318544223
521,2044,376,32,73597322.19341514,2299916.318544223
521,2045,354,29,66697573.23778246,2299916.318544223
521,2046,347,36,82796987.46759203,2299916.318544223
521,2047,331,38,87396820.10468048,2299916.318544223
521,2048,315,32,73597322.19341514,2299916.318544223
521,2049,306,40,91996652.74176893,2299916.318544223
521,2050,283,30,68997489.55632669,2299916.318544223
521,2051,274,30,68997489.55632669,2299916.318544223
521,2052,255,30,68997489.55632669,2299916.318544223
521,2053,248,32,73597322.19341514,2299916.318544223
521,2054,248,41,94296569.06031314,2299916.318544223
521,2055,225,30,68997489.55632669,2299916.318544223
521,2056,217,35,80497071.1490478,2299916.318544223
521,2057,205,34,78197154.83050358,2299916.318544223
521,2058,190,35,80497071.1490478,2299916.318544223
521,2059,177,31,71297405.87487091,2299916.318544223
521,2060,159,21,48298242.68942868,2299916.318544223
522,2031,1048,79,181693389.1649936,2299916.318544223
522,2032,978,103,236891380.81005496,2299916.318544223
522,2033,882,107,246091046.08423185,2299916.318544223
522,2034,799,126,289789456.1365721,2299916.318544223
522,2035,681,116,266790292.95112985,2299916.318544223
522,2036,591,90,206992468.66898006,2299916.318544223
522,2037,511,51,117295732.24575537,2299916.318544223
522,2038,467,32,73597322.19341514,2299916.318544223
522,2039,445,25,57497907.963605575,2299916.318544223
522,2040,434,30,68997489.55632669,2299916.318544223
522,2041,424,35,80497071.1490478,2299916.318544223
522,2042,408,41,94296569.06031314,2299916.318544223
522,2043,392,40,91996652.74176893,2299916.318544223
522,2044,366,32,73597322.19341514,2299916.318544223
522,2045,345,27,62097740.60069402,2299916.318544223
522,2046,340,35,80497071.1490478,2299916.318544223
522,2047,328,41,94296569.06031314,2299916.318544223
522,2048,309,32,73597322.19341514,2299916.318544223
522,2049,302,38,87396820.10468048,2299916.318544223
522,2050,280,32,73597322.19341514,2299916.318544223
522,2051,269,28,64397656.91923824,2299916.318544223
522,2052,250,29,66697573.23778246,2299916.318544223
522,2053,245,33,75897238.51195936,2299916.318544223
522,2054,244,43,98896401.69740158,2299916.318544223
522,2055,218,29,66697573.23778246,2299916.318544223
522,2056,212,37,85096903.78613625,2299916.318544223
522,2057,198,32,73597322.19341514,2299916.318544223
522,2058,186,33,75897238.51195936,2299916.318544223
522,2059,175,34,78197154.83050358,2299916.318544223
522,2060,153,20,45998326.37088446,2299916.318544223
523,2031,1048,67,154094393.34246293,2299916.318544223
523,2032,990,92,211592301.3060685,2299916.318544223
523,2033,904,94,216192133.94315696,2299916.318544223
523,2034,835,125,287489539.81802785,2299916.318544223
523,2035,712,129,296689205.09220475,2299916.318544223
523,2036,613,99,227691715.53587806,2299916.318544223
523,2037,523,49,112695899.60866693,2299916.318544223
523,2038,483,26,59797824.2821498,2299916.318544223
523,2039,465,32,73597322.19341514,2299916.318544223
523,2040,444,32,73597322.19341514,2299916.318544223
523,2041,431,36,82796987.46759203,2299916.318544223
523,2042,413,39,89696736.4232247,2299916.318544223
523,2043,397,38,87396820.10468048,2299916.318544223
523,2044,374,34,78197154.83050358,2299916.318544223
523,2045,349,29,66697573.23778246,2299916.318544223
523,2046,341,36,82796987.46759203,2299916.318544223
523,2047,327,39,89696736.4232247,2299916.318544223
523,2048,312,28,64397656.91923824,2299916.318544223
523,2049,308,43,98896401.69740158,2299916.318544223
523,2050,281,30,68997489.55632669,2299916.318544223
523,2051,272,30,68997489.55632669,2299916.318544223
523,2052,253,30,68997489.55632669,2299916.318544223
523,2053,246,31,71297405.87487091,2299916.318544223
523,2054,247,42,96596485.37885736,2299916.318544223
523,2055,221,30,68997489.55632669,2299916.318544223
523,2056,213,35,80497071.1490478,2299916.318544223
523,2057,200,32,73597322.19341514,2299916.318544223
523,2058,190,35,80497071.1490478,2299916.318544223
523,2059,175,33,75897238.51195936,2299916.318544223
523,2060,153,20,45998326.37088446,2299916.318544223
525,2032,1057,55,126495397.51993227,2299916.318544223
525,2033,1006,94,216192133.94315696,2299916.318544223
525,2034,935,112,257590627.67695296,2299916.318544223
525,2035,827,121,278289874.54385096,2299916.318544223
525,2036,729,144,331187949.8703681,2299916.318544223
525,2037,594,78,179393472.8464494,2299916.318544223
525,2038,521,40,91996652.74176893,2299916.318544223
525,2039,488,31,71297405.87487091,2299916.318544223
525,2040,468,31,71297405.87487091,2299916.318544223
525,2041,456,36,82796987.46759203,2299916.318544223
525,2042,437,41,94296569.06031314,2299916.318544223
525,2043,418,40,91996652.74176893,2299916.318544223
525,2044,392,32,73597322.19341514,2299916.318544223
525,2045,370,29,66697573.23778246,2299916.318544223
525,2046,362,36,82796987.46759203,2299916.318544223
525,2047,345,39,89696736.4232247,2299916.318544223
525,2048,327,32,73597322.19341514,2299916.318544223
525,2049,318,38,87396820.10468048,2299916.318544223
525,2050,297,31,71297405.87487091,2299916.318544223
525,2051,287,29,66697573.23778246,2299916.318544223
525,2052,267,29,66697573.23778246,2299916.318544223
525,2053,261,34,78197154.83050358,2299916.318544223
525,2054,258,43,98896401.69740158,2299916.318544223
525,2055,232,28,64397656.91923824,2299916.318544223
525,2056,227,37,85096903.78613625,2299916.318544223
525,2057,211,33,75897238.51195936,2299916.318544223
525,2058,199,33,75897238.51195936,2299916.318544223
525,2059,188,35,80497071.1490478,2299916.318544223
525,2060,162,17,39098577.41525179,2299916.318544223
526,2032,1057,56,128795313.83847648,2299916.318544223
526,2033,1005,97,223091882.8987896,2299916.318544223
526,2034,931,107,246091046.08423185,2299916.318544223
526,2035,827,140,321988284.5961912,2299916.318544223
526,2036,712,135,310488703.0034701,2299916.318544223
526,2037,584,75,172493723.89081672,2299916.318544223
526,2038,518,37,85096903.78613625,2299916.318544223
526,2039,488,24,55197991.64506135,2299916.318544223
526,2040,474,35,80497071.1490478,2299916.318544223
526,2041,457,37,85096903.78613625,2299916.318544223
526,2042,437,36,82796987.46759203,2299916.318544223
526,2043,424,45,103496234.33449003,2299916.318544223
526,2044,393,33,75897238.51195936,2299916.318544223
526,2045,371,27,62097740.60069402,2299916.318544223
526,2046,365,35,80497071.1490478,2299916.318544223
526,2047,349,40,91996652.74176893,2299916.318544223
526,2048,329,33,75897238.51195936,2299916.318544223
526,2049,321,37,85096903.78613625,2299916.318544223
526,2050,299,31,71297405.87487091,2299916.318544223
526,2051,288,31,71297405.87487091,2299916.318544223
526,2052,266,30,68997489.55632669,2299916.318544223
526,2053,259,32,73597322.19341514,2299916.318544223
526,2054,258,41,94296569.06031314,2299916.318544223
526,2055,233,30,68997489.55632669,2299916.318544223
526,2056,226,36,82796987.46759203,2299916.318544223
526,2057,212,30,68997489.55632669,2299916.318544223
526,2058,203,36,82796987.46759203,2299916.318544223
526,2059,187,32,73597322.19341514,2299916.318544223
526,2060,166,19,43698410.05234024,2299916.318544223
527,2031,1048,63,144894728.06828606,2299916.318544223
527,2032,995,90,206992468.66898006,2299916.318544223
527,2033,909,105,241491213.4471434,2299916.318544223
527,2034,829,133,305888870.36638165,2299916.318544223
527,2035,700,123,282889707.18093944,2299916.318544223
527,2036,606,88,202392636.0318916,2299916.318544223
527,2037,528,49,112695899.60866693,2299916.318544223
527,2038,487,32,73597322.19341514,2299916.318544223
527,2039,462,24,55197991.64506135,2299916.318544223
527,2040,450,30,68997489.55632669,2299916.318544223
527,2041,439,37,85096903.78613625,2299916.318544223
527,2042,420,39,89696736.4232247,2299916.318544223
527,2043,404,37,85096903.78613625,2299916.318544223
527,2044,382,33,75897238.51195936,2299916.318544223
527,2045,360,32,73597322.19341514,2299916.318544223
527,2046,349,35,80497071.1490478,2299916.318544223
527,2047,336,37,85096903.78613625,2299916.318544223
527,2048,321,35,80497071.1490478,2299916.318544223
527,2049,310,39,89696736.4232247,2299916.318544223
527,2050,288,31,71297405.87487091,2299916.318544223
527,2051,278,27,62097740.60069402,2299916.318544223
527,2052,261,32,73597322.19341514,2299916.318544223
527,2053,252,32,73597322.19341514,2299916.318544223
527,2054,251,42,96596485.37885736,2299916.318544223
527,2055,226,28,64397656.91923824,2299916.318544223
527,2056,222,38,87396820.10468048,2299916.318544223
527,2057,207,33,75897238.51195936,2299916.318544223
527,2058,194,34,78197154.83050358,2299916.318544223
527,2059,181,34,78197154.83050358,2299916.318544223
527,2060,159,19,43698410.05234024,2299916.318544223
528,2031,1048,78,179393472.8464494,2299916.318544223
528,2032,979,92,211592301.3060685,2299916.318544223
528,2033,892,120,275989958.22530675,2299916.318544223
528,2034,797,128,294389288.77366054,2299916.318544223
528,2035,676,117,269090209.26967406,2299916.318544223
528,2036,588,81,186293221.80208206,2299916.318544223
528,2037,518,51,117295732.24575537,2299916.318544223
528,2038,476,30,68997489.55632669,2299916.318544223
528,2039,456,24,55197991.64506135,2299916.318544223
528,2040,445,31,71297405.87487091,2299916.318544223
528,2041,431,40,91996652.74176893,2299916.318544223
528,2042,409,40,91996652.74176893,2299916.318544223
528,2043,393,39,89696736.4232247,2299916.318544223
528,2044,369,32,73597322.19341514,2299916.318544223
528,2045,349,26,59797824.2821498,2299916.318544223
528,2046,345,35,80497071.1490478,2299916.318544223
528,2047,328,40,91996652.74176893,2299916.318544223
528,2048,310,34,78197154.83050358,2299916.318544223
528,2049,301,39,89696736.4232247,2299916.318544223
528,2050,280,30,68997489.55632669,2299916.318544223
528,2051,271,29,66697573.23778246,2299916.318544223
528,2052,251,31,71297405.87487091,2299916.318544223
528,2053,243,33,75897238.51195936,2299916.318544223
528,2054,242,42,96596485.37885736,2299916.318544223
528,2055,217,29,66697573.23778246,2299916.318544223
528,2056,211,36,82796987.46759203,2299916.318544223
528,2057,198,31,71297405.87487091,2299916.318544223
528,2058,188,35,80497071.1490478,2299916.318544223
528,2059,174,34,78197154.83050358,2299916.318544223
528,2060,153,18,41398493.733796015,2299916.318544223
529,2031,1048,66,151794477.02391872,2299916.318544223
529,2032,991,98,225391799.21733385,2299916.318544223
529,2033,900,105,241491213.4471434,2299916.318544223
529,2034,823,128,294389288.77366054,2299916.318544223
529,2035,699,127,292089372.45511633,2299916.318544223
529,2036,599,81,186293221.80208206,2299916.318544223
529,2037,528,51,117295732.24575537,2299916.318544223
529,2038,486,29,66697573.23778246,2299916.318544223
529,2039,464,23,52898075.32651713,2299916.318544223
529,2040,453,30,68997489.55632669,2299916.318544223
529,2041,441,38,87396820.10468048,2299916.318544223
529,2042,422,43,98896401.69740158,2299916.318544223
529,2043,403,39,89696736.4232247,2299916.318544223
529,2044,378,30,68997489.55632669,2299916.318544223
529,2045,359,29,66697573.23778246,2299916.318544223
529,2046,351,37,85096903.78613625,2299916.318544223
529,2047,336,39,89696736.4232247,2299916.318544223
529,2048,318,31,71297405.87487091,2299916.318544223
529,2049,309,38,87396820.10468048,2299916.318544223
529,2050,288,32,73597322.19341514,2299916.318544223
529,2051,276,29,66697573.23778246,2299916.318544223
529,2052,257,30,68997489.55632669,2299916.318544223
529,2053,251,31,71297405.87487091,2299916.318544223
529,2054,251,44,101196318.0159458,2299916.318544223
529,2055,223,27,62097740.60069402,2299916.318544223
529,2056,220,37,85096903.78613625,2299916.318544223
529,2057,205,33,75897238.51195936,2299916.318544223
529,2058,193,36,82796987.46759203,2299916.318544223
529,2059,179,34,78197154.83050358,2299916.318544223
529,2060,157,18,41398493.733796015,2299916.318544223
530,2031,1048,69,158694225.97955137,2299916.318544223
530,2032,988,86,197792803.39480317,2299916.318544223
530,2033,906,109,250690878.7213203,2299916.318544223
530,2034,821,141,324288200.91473544,2299916.318544223
530,2035,686,112,257590627.67695296,2299916.318544223
530,2036,598,87,200092719.7133474,2299916.318544223
530,2037,520,41,94296569.06031314,2299916.318544223
530,2038,487,30,68997489.55632669,2299916.318544223
530,2039,466,32,73597322.19341514,2299916.318544223
530,2040,445,28,64397656.91923824,2299916.318544223
530,2041,436,37,85096903.78613625,2299916.318544223
530,2042,416,41,94296569.06031314,2299916.318544223
530,2043,399,38,87396820.10468048,2299916.318544223
530,2044,376,33,75897238.51195936,2299916.318544223
530,2045,354,28,64397656.91923824,2299916.318544223
530,2046,348,35,80497071.1490478,2299916.318544223
530,2047,335,39,89696736.4232247,2299916.318544223
530,2048,318,36,82796987.46759203,2299916.318544223
530,2049,307,37,85096903.78613625,2299916.318544223
530,2050,286,31,71297405.87487091,2299916.318544223
530,2051,275,29,66697573.23778246,2299916.318544223
530,2052,255,30,68997489.55632669,2299916.318544223
530,2053,247,32,73597322.19341514,2299916.318544223
530,2054,247,44,101196318.0159458,2299916.318544223
530,2055,219,28,64397656.91923824,2299916.318544223
530,2056,213,35,80497071.1490478,2299916.318544223
530,2057,201,32,73597322.19341514,2299916.318544223
530,2058,189,36,82796987.46759203,2299916.318544223
530,2059,174,33,75897238.51195936,2299916.318544223
530,2060,154,17,39098577.41525179,2299916.318544223
532,2031,1048,62,142594811.74974182,2299916.318544223
532,2032,995,89,204692552.35043585,2299916.318544223
532,2033,912,107,246091046.08423185,2299916.318544223
532,2034,830,145,333487866.18891233,2299916.318544223
532,2035,693,117,269090209.26967406,2299916.318544223
532,2036,605,93,213892217.62461275,2299916.318544223
532,2037,522,45,103496234.33449003,2299916.318544223
532,2038,485,28,64397656.91923824,2299916.318544223
532,2039,466,24,55197991.64506135,2299916.318544223
532,2040,453,34,78197154.83050358,2299916.318544223
532,2041,438,36,82796987.46759203,2299916.318544223
532,2042,420,39,89696736.4232247,2299916.318544223
532,2043,404,40,91996652.74176893,2299916.318544223
532,2044,378,31,71297405.87487091,2299916.318544223
532,2045,358,29,66697573.23778246,2299916.318544223
532,2046,351,36,82796987.46759203,2299916.318544223
532,2047,335,39,89696736.4232247,2299916.318544223
532,2048,318,31,71297405.87487091,2299916.318544223
532,2049,310,40,91996652.74176893,2299916.318544223
532,2050,286,31,71297405.87487091,2299916.318544223
532,2051,276,29,66697573.23778246,2299916.318544223
532,2052,256,29,66697573.23778246,2299916.318544223
532,2053,249,35,80497071.1490478,2299916.318544223
532,2054,246,40,91996652.74176893,2299916.318544223
532,2055,224,31,71297405.87487091,2299916.318544223
532,2056,216,36,82796987.46759203,2299916.318544223
532,2057,201,32,73597322.19341514,2299916.318544223
532,2058,191,33,75897238.51195936,2299916.318544223
532,2059,179,36,82796987.46759203,2299916.318544223
532,2060,155,19,43698410.05234024,2299916.318544223
533,2031,1048,71,163294058.61663982,2299916.318544223
533,2032,986,89,204692552.35043585,2299916.318544223
533,2033,904,107,246091046.08423185,2299916.318544223
533,2034,822,124,285189623.49948364,2299916.318544223
533,2035,702,131,301289037.7292932,2299916.318544223
533,2036,600,90,206992468.66898006,2299916.318544223
533,2037,521,45,103496234.33449003,2299916.318544223
533,2038,484,33,75897238.51195936,2299916.318544223
533,2039,458,28,64397656.91923824,2299916.318544223
533,2040,442,30,68997489.55632669,2299916.318544223
533,2041,431,35,80497071.1490478,2299916.318544223
533,2042,414,36,82796987.46759203,2299916.318544223
533,2043,402,40,91996652.74176893,2299916.318544223
533,2044,377,33,75897238.51195936,2299916.318544223
533,2045,354,31,71297405.87487091,2299916.318544223
533,2046,345,35,80497071.1490478,2299916.318544223
533,2047,329,42,96596485.37885736,2299916.318544223
533,2048,309,31,71297405.87487091,2299916.318544223
533,2049,302,38,87396820.10468048,2299916.318544223
533,2050,282,32,73597322.19341514,2299916.318544223
533,2051,271,26,59797824.2821498,2299916.318544223
533,2052,253,31,71297405.87487091,2299916.318544223
533,2053,245,33,75897238.51195936,2299916.318544223
533,2054,244,41,94296569.06031314,2299916.318544223
533,2055,219,29,66697573.23778246,2299916.318544223
533,2056,213,39,89696736.4232247,2299916.318544223
533,2057,196,33,75897238.51195936,2299916.318544223
533,2058,183,32,73597322.19341514,2299916.318544223
533,2059,172,34,78197154.83050358,2299916.318544223
533,2060,148,21,48298242.68942868,2299916.318544223
534,2032,1057,81,186293221.80208206,2299916.318544223
534,2033,981,100,229991631.8544223,2299916.318544223
534,2034,905,98,225391799.21733385,2299916.318544223
534,2035,811,134,308188786.68492585,2299916.318544223
534,2036,701,129,296689205.09220475,2299916.318544223
534,2037,581,82,188593138.12062627,2299916.318544223
534,2038,506,42,96596485.37885736,2299916.318544223
534,2039,474,24,55197991.64506135,2299916.318544223
534,2040,462,35,80497071.1490478,2299916.318544223
534,2041,447,35,80497071.1490478,2299916.318544223
534,2042,430,42,96596485.37885736,2299916.318544223
534,2043,412,39,89696736.4232247,2299916.318544223
534,2044,388,31,71297405.87487091,2299916.318544223
534,2045,367,30,68997489.55632669,2299916.318544223
534,2046,359,35,80497071.1490478,2299916.318544223
534,2047,342,38,87396820.10468048,2299916.318544223
534,2048,327,33,75897238.51195936,2299916.318544223
534,2049,319,39,89696736.4232247,2299916.318544223
534,2050,295,31,71297405.87487091,2299916.318544223
534,2051,284,30,68997489.55632669,2299916.318544223
534,2052,265,27,62097740.60069402,2299916.318544223
534,2053,261,35,80497071.1490478,2299916.318544223
534,2054,257,44,101196318.0159458,2299916.318544223
534,2055,230,28,64397656.91923824,2299916.318544223
534,2056,224,36,82796987.46759203,2299916.318544223
534,2057,211,33,75897238.51195936,2299916.318544223
534,2058,199,33,75897238.51195936,2299916.318544223
534,2059,187,35,80497071.1490478,2299916.318544223
534,2060,163,19,43698410.05234024,2299916.318544223
535,2031,1048,52,119595648.5642996,2299916.318544223
535,2032,1006,93,213892217.62461275,2299916.318544223
535,2033,919,112,257590627.67695296,2299916.318544223
535,2034,834,133,305888870.36638165,2299916.318544223
535,2035,706,141,324288200.91473544,2299916.318544223
535,2036,594,87,200092719.7133474,2299916.318544223
535,2037,515,46,105796150.65303425,2299916.318544223
535,2038,478,35,80497071.1490478,2299916.318544223
535,2039,452,26,59797824.2821498,2299916.318544223
535,2040,438,32,73597322.19341514,2299916.318544223
535,2041,425,36,82796987.46759203,2299916.318544223
535,2042,406,40,91996652.74176893,2299916.318544223
535,2043,391,40,91996652.74176893,2299916.318544223
535,2044,365,32,73597322.19341514,2299916.318544223
535,2045,345,28,64397656.91923824,2299916.318544223
535,2046,338,37,85096903.78613625,2299916.318544223
535,2047,323,39,89696736.4232247,2299916.318544223
535,2048,305,31,71297405.87487091,2299916.318544223
535,2049,298,39,89696736.4232247,2299916.318544223
535,2050,276,31,71297405.87487091,2299916.318544223
535,2051,266,28,64397656.91923824,2299916.318544223
535,2052,249,30,68997489.55632669,2299916.318544223
535,2053,241,32,73597322.19341514,2299916.318544223
535,2054,241,42,96596485.37885736,2299916.318544223
535,2055,217,30,68997489.55632669,2299916.318544223
535,2056,210,35,80497071.1490478,2299916.318544223
535,2057,198,35,80497071.1490478,2299916.318544223
535,2058,183,34,78197154.83050358,2299916.318544223
535,2059,172,34,78197154.83050358,2299916.318544223
535,2060,152,19,43698410.05234024,2299916.318544223
536,2031,1048,65,149494560.70537448,2299916.318544223
536,2032,992,86,197792803.39480317,2299916.318544223
536,2033,914,126,289789456.1365721,2299916.318544223
536,2034,813,139,319688368.277647,2299916.318544223
536,2035,678,110,252990795.03986454,2299916.318544223
536,2036,595,96,220791966.5802454,2299916.318544223
536,2037,509,38,87396820.10468048,2299916.318544223
536,2038,479,31,71297405.87487091,2299916.318544223
536,2039,456,27,62097740.60069402,2299916.318544223
536,2040,441,32,73597322.19341514,2299916.318544223
536,2041,428,37,85096903.78613625,2299916.318544223
536,2042,410,35,80497071.1490478,2299916.318544223
536,2043,398,40,91996652.74176893,2299916.318544223
536,2044,373,37,85096903.78613625,2299916.318544223
536,2045,348,26,59797824.2821498,2299916.318544223
536,2046,344,38,87396820.10468048,2299916.318544223
536,2047,329,38,87396820.10468048,2299916.318544223
536,2048,312,31,71297405.87487091,2299916.318544223
536,2049,304,39,89696736.4232247,2299916.318544223
536,2050,282,30,68997489.55632669,2299916.318544223
536,2051,273,30,68997489.55632669,2299916.318544223
536,2052,252,30,68997489.55632669,2299916.318544223
536,2053,245,34,78197154.83050358,2299916.318544223
536,2054,243,42,96596485.37885736,2299916.318544223
536,2055,218,28,64397656.91923824,2299916.318544223
536,2056,213,36,82796987.46759203,2299916.318544223
536,2057,200,34,78197154.83050358,2299916.318544223
536,2058,186,34,78197154.83050358,2299916.318544223
536,2059,173,32,73597322.19341514,2299916.318544223
536,2060,153,17,39098577.41525179,2299916.318544223
540,2031,1048,63,144894728.06828606,2299916.318544223
540,2032,994,102,234591464.49151075,2299916.318544223
540,2033,898,97,223091882.8987896,2299916.318544223
540,2034,825,139,319688368.277647,2299916.318544223
540,2035,692,129,296689205.09220475,2299916.318544223
540,2036,591,90,206992468.66898006,2299916.318544223
540,2037,512,49,112695899.60866693,2299916.318544223
540,2038,471,35,80497071.1490478,2299916.318544223
540,2039,444,23,52898075.32651713,2299916.318544223
540,2040,432,31,71297405.87487091,2299916.318544223
540,2041,420,37,85096903.78613625,2299916.318544223
540,2042,402,38,87396820.10468048,2299916.318544223
540,2043,387,38,87396820.10468048,2299916.318544223
540,2044,364,35,80497071.1490478,2299916.318544223
540,2045,340,26,59797824.2821498,2299916.318544223
540,2046,336,34,78197154.83050358,2299916.318544223
540,2047,322,44,101196318.0159458,2299916.318544223
540,2048,301,31,71297405.87487091,2299916.318544223
540,2049,294,37,85096903.78613625,2299916.318544223
540,2050,276,33,75897238.51195936,2299916.318544223
540,2051,264,28,64397656.91923824,2299916.318544223
540,2052,247,30,68997489.55632669,2299916.318544223
540,2053,240,32,73597322.19341514,2299916.318544223
540,2054,240,44,101196318.0159458,2299916.318544223
540,2055,213,28,64397656.91923824,2299916.318544223
540,2056,208,36,82796987.46759203,2299916.318544223
540,2057,194,33,75897238.51195936,2299916.318544223
540,2058,181,35,80497071.1490478,2299916.318544223
540,2059,167,34,78197154.83050358,2299916.318544223
540,2060,144,17,39098577.41525179,2299916.318544223
542,2031,1048,54,124195481.20138805,2299916.318544223
542,2032,1003,84,193192970.75771472,2299916.318544223
542,2033,925,124,285189623.49948364,2299916.318544223
542,2034,829,148,340387615.144545,2299916.318544223
542,2035,687,112,257590627.67695296,2299916.318544223
542,2036,602,86,197792803.39480317,2299916.318544223
542,2037,524,43,98896401.69740158,2299916.318544223
542,2038,488,35,80497071.1490478,2299916.318544223
542,2039,463,23,52898075.32651713,2299916.318544223
542,2040,452,32,73597322.19341514,2299916.318544223
542,2041,439,37,85096903.78613625,2299916.318544223
542,2042,419,41,94296569.06031314,2299916.318544223
542,2043,400,39,89696736.4232247,2299916.318544223
542,2044,376,31,71297405.87487091,2299916.318544223
542,2045,356,29,66697573.23778246,2299916.318544223
542,2046,348,36,82796987.46759203,2299916.318544223
542,2047,333,39,89696736.4232247,2299916.318544223
542,2048,316,33,75897238.51195936,2299916.318544223
542,2049,305,39,89696736.4232247,2299916.318544223
542,2050,284,30,68997489.55632669,2299916.318544223
542,2051,275,29,66697573.23778246,2299916.318544223
542,2052,256,29,66697573.23778246,2299916.318544223
542,2053,250,35,80497071.1490478,2299916.318544223
542,2054,247,42,96596485.37885736,2299916.318544223
542,2055,222,26,59797824.2821498,2299916.318544223
542,2056,219,39,89696736.4232247,2299916.318544223
542,2057,203,32,73597322.19341514,2299916.318544223
