iteration,project_succeeded,total_rd_cost_millions,total_rd_duration_years,prv_obtained,prv_value_millions,odd_obtained,annual_rd_costs_stream_M,annual_commercial_revenues_M,annual_patients_treated,annual_commercial_ebit_M,annual_commercial_net_cash_flow_M,full_project_cash_flow_stream_M,npv_usd_millions,launch_year_w1,rnpv_at_preclinical_start,rnpv_at_phase1_2_start,rnpv_at_phase3_start,rnpv_at_regulatory_start,rnpv_at_launch,cost_preclinical_M,duration_preclinical_yrs,cost_phase1_2_M,duration_phase1_2_yrs,cost_phase3_M,duration_phase3_yrs,cost_regulatory_M,duration_regulatory_yrs,odd_tax_credit_millions,wave1_annual_sales_M,wave1_annual_patients,wave1_launch_year,wave2_annual_sales_M,wave2_annual_patients,wave2_launch_year,wave3_annual_sales_M,wave3_annual_patients,wave3_launch_year
452,False,21.91915949706775,8.850350942281034,False,0.0,1,"[-1.1475759340155174, -0.20910477270714922, -1.3129776135235058, -1.3129776135235058, -0.9932246907816813, -3.949548593713751, -3.949548593713751, -3.949548593713751, -3.949548593713751, -0.31822102867865304, -0.8268834689827309]",[],[],[],[],"[-1.1475759340155174, -0.20910477270714922, -1.3129776135235058, -1.3129776135235058, -0.9932246907816813, -3.949548593713751, -3.949548593713751, -3.949548593713751, -3.949548593713751, -0.31822102867865304, -0.8268834689827309]",-8.598366397439959,,,,,,,1.3566807067226665,1.1822143236966154,3.619179917828693,2.756467346093026,16.116415403533658,4.080571493457542,0.8268834689827309,0.8310977790338513,,,,,,,,,,
453,False,1.21680333660606,1.8172501946238087,False,0.0,1,"[-0.6695849257333286, -0.5472184108727313]",[],[],[],[],"[-0.6695849257333286, -0.5472184108727313]",-1.1256002681272714,,,,,,,1.21680333660606,1.8172501946238087,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
454,False,1.5431596683982538,1.888139943667013,False,0.0,1,"[-0.8172909394635428, -0.725868728934711]",[],[],[],[],"[-0.8172909394635428, -0.725868728934711]",-1.4221815469091355,,,,,,,1.5431596683982538,1.888139943667013,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
455,False,2.0387405204659004,1.8596752344980136,False,0.0,1,"[-1.0962884715815566, -0.9424520488843436]",[],[],[],[],"[-1.0962884715815566, -0.9424520488843436]",-1.8816651789851764,,,,,,,2.0387405204659004,1.8596752344980136,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
456,True,22.375590794676892,11.231616408355375,False,0.0,1,"[-0.827626928776661, -0.7227283080628326, -1.236406304168792, -1.236406304168792, -1.236406304168792, -1.236406304168792, -0.47929862025108744, -3.825531392911855, -3.825531392911855, -3.825531392911855, -3.2443918986881317, -0.6051258188325129, -0.07419982465493566]","[61.176196803263686, 97.18873431394732, 192.4570246386958, 184.57802691279596, 243.45680655736348, 292.88183653536345, 321.35334322085413, 213.79627066786955, 251.54738435432768, 205.02802854303587, 149.67173594336614, 167.13312304394933, 160.24270490145332, 185.61830467993838, 133.22039636677263]","[21, 36, 69, 71, 82, 94, 115, 83, 96, 80, 65, 65, 68, 68, 54]","[37.76550116293023, 52.640129285515314, 117.63007304517967, 110.3154185551131, 116.80162010461915, 147.4275083846979, 177.84647061973337, 112.27200344874333, 146.8702586815507, 95.03289013789272, 87.5730120365704, 87.10609825533247, 96.29587565501726, 108.50044957002012, 74.67723388603589]","[29.83474591871488, 41.5857021355571, 92.92775770569195, 87.14918065853935, 92.27327988264912, 116.46773162391133, 140.49871178958938, 88.69488272450724, 116.02750435842505, 75.07598320893526, 69.18267950889062, 68.81381762171264, 76.07374176746363, 85.7153551603159, 58.99501476996836]","[-0.827626928776661, -0.7227283080628326, -1.236406304168792, -1.236406304168792, -1.236406304168792, -1.236406304168792, -0.47929862025108744, -3.825531392911855, -3.825531392911855, -3.825531392911855, -3.2443918986881317, -0.6051258188325129, -0.07419982465493566, 29.83474591871488, 41.5857021355571, 92.92775770569195, 87.14918065853935, 92.27327988264912, 116.46773162391133, 140.49871178958938, 88.69488272450724, 116.02750435842505, 75.07598320893526, 69.18267950889062, 68.81381762171264, 76.07374176746363, 85.7153551603159, 58.99501476996836]",32.215022443639626,2036.0,22.835684420497657,40.36908585309595,124.28387331975603,311.51859248808375,425.67471276806924,1.5503552368394935,1.8732537365973796,5.424923836926256,4.387654623431663,14.720986077423696,3.848089210481846,0.6793256434874486,1.122618837844486,5.0364774785874875,"[61.176196803263686, 97.18873431394732, 192.4570246386958, 153.9929328638886, 179.46713012385754, 219.11524270555876, 229.39227974199346, 132.3503587719172, 174.44388324548558, 75.09310411398037, 90.13158687357742, 81.90227729751437, 81.1287678961066, 112.54701522702348, 80.43102566176833]","[21, 36, 69, 58, 61, 67, 82, 47, 61, 33, 37, 31, 32, 37, 34]",2036.0,"[30.58509404890736, 63.98967643350594, 68.3940977661384, 86.50574692413846, 68.7445361449787, 66.89270494903323, 99.48186300811292, 39.12797752432991, 65.39645820122394, 49.0400674491385, 48.35850368719599, 38.836310834806994]","[13, 21, 25, 31, 31, 30, 34, 20, 26, 26, 22, 15]",2039.0,"[5.372496063666287, 5.45531655472216, 12.701375750973645, 10.21079615980888, 30.45306142094255, 20.412171545458808, 19.834387545210998, 30.073869556208216, 24.71278576571889, 13.9530598701973]","[2, 2, 5, 5, 13, 8, 8, 10, 9, 5]",2041.0
457,True,25.30663884689156,10.42368795467484,True,131.96696965187246,1,"[-1.4442133387186733, -0.9278464564423664, -1.4136702720862748, -1.4136702720862748, -1.4136702720862748, -0.5889591169414827, -4.063704160485491, -4.063704160485491, -4.063704160485491, -4.063704160485491, -1.8497924765882434, -0.0]","[90.7006614618849, 56.39171962023862, 123.59832224632936, 225.09110971560796, 170.647874654248, 241.49035652639793, 265.7003352150424, 258.0666334297057, 255.67481421275036, 183.2230272287584, 127.22041706009416, 224.3804208994826, 151.79008152015965, 182.3678892185865, 145.74146830138235]","[36, 24, 47, 82, 81, 106, 100, 98, 91, 74, 59, 79, 65, 67, 53]","[186.12705999998676, 30.650822132790953, 67.732123495341, 125.60825624562028, 89.29914845781397, 132.42702860021842, 143.34298560800417, 141.4547016109344, 132.04801802914517, 102.88561394313301, 65.11863800927358, 117.44498483600695, 84.0201705237894, 115.37658481361501, 72.2070015422772]","[147.04037739998955, 24.21414948490485, 53.50837756131939, 99.23052243404003, 70.54632728167303, 104.61735259417256, 113.24095863032329, 111.74921427263817, 104.31793424302468, 81.27963501507509, 51.44372402732613, 92.7815380204455, 66.37593471379363, 91.14750200275586, 57.04353121839898]","[-1.4442133387186733, -0.9278464564423664, -1.4136702720862748, -1.4136702720862748, -1.4136702720862748, -0.5889591169414827, -4.063704160485491, -4.063704160485491, -4.063704160485491, -4.063704160485491, -1.8497924765882434, -0.0, 147.04037739998955, 24.21414948490485, 53.50837756131939, 99.23052243404003, 70.54632728167303, 104.61735259417256, 113.24095863032329, 111.74921427263817, 104.31793424302468, 81.27963501507509, 51.44372402732613, 92.7815380204455, 66.37593471379363, 91.14750200275586, 57.04353121839898]",45.292104793576165,2035.0,30.772923531194497,52.607874145909186,130.5919094799002,372.24293887391775,488.19408694967063,2.37205979516104,1.6424580299649947,4.829969933200307,3.4166170347999927,18.10460911853021,4.455198607855166,0.0,0.9094142820546868,5.733644762932629,"[90.7006614618849, 56.39171962023862, 123.59832224632936, 207.89142801842561, 131.62122816852764, 166.0921744015442, 185.74089802681397, 142.91222404094427, 145.29188597243441, 68.31082306373148, 58.836430301879474, 116.07236427586454, 64.88588155156832, 94.96690670480649, 84.81684825644489]","[36, 24, 47, 73, 66, 75, 68, 58, 51, 36, 30, 40, 33, 34, 29]",2035.0,"[17.199681697182353, 39.02664648572036, 70.98046895180772, 74.3917204858015, 99.5575857958172, 92.34631657591406, 96.02755372113602, 45.51550381758807, 86.11428396756342, 69.87441937902197, 63.88636551612895, 47.402566986478256]","[9, 15, 29, 30, 34, 33, 31, 21, 30, 25, 24, 19]",2038.0,"[4.417713173045992, 5.567716702426962, 15.596823592944194, 18.036611664401878, 18.88465044389094, 22.868482940626624, 22.193772656054648, 17.029780589569366, 23.51461699765107, 13.522053058459226]","[2, 2, 6, 7, 7, 8, 9, 7, 9, 5]",2040.0
458,True,15.680071912054988,9.037379658274368,True,104.65528645027865,1,"[-0.7678730391252871, -0.7678730391252871, -0.12652181103311955, -1.5947500976955764, -1.5947500976955764, -0.7364158759712555, -2.997258932867469, -2.997258932867469, -2.997258932867469, -1.1001111528064786, -0.0, -0.0]","[109.31523567780353, 84.36333082355307, 197.8818442472127, 154.25132569154047, 167.02080192180136, 200.4226892157554, 233.44568797309708, 253.34752906991633, 202.74993862660264, 223.36633716616416, 226.4551168192854, 141.2269500083928, 168.60375433212835, 162.13245658199756, 143.43797043251064]","[41, 36, 68, 67, 74, 86, 80, 104, 79, 86, 90, 56, 66, 58, 59]","[159.84055039939403, 51.00865309488674, 103.37214317115274, 82.061216754949, 84.30686171601978, 99.69055706890123, 121.30151489179596, 120.14370964676085, 101.00165724397843, 129.33306493204498, 123.32025170360538, 83.01817215198463, 98.43740812842549, 76.41190166400735, 76.36889220986895]","[126.27403481552129, 40.29683594496052, 81.66399310521066, 64.8283612364097, 66.60242075565563, 78.75554008443197, 95.82819676451881, 94.91353062094107, 79.79130922274297, 102.17312129631553, 97.42299884584826, 65.58435600006786, 77.76555242145614, 60.3654023145658, 60.33142484579647]","[-0.7678730391252871, -0.7678730391252871, -0.12652181103311955, -1.5947500976955764, -1.5947500976955764, -0.7364158759712555, -2.997258932867469, -2.997258932867469, -2.997258932867469, -1.1001111528064786, -0.0, -0.0, 126.27403481552129, 40.29683594496052, 81.66399310521066, 64.8283612364097, 66.60242075565563, 78.75554008443197, 95.82819676451881, 94.91353062094107, 79.79130922274297, 102.17312129631553, 97.42299884584826, 65.58435600006786, 77.76555242145614, 60.3654023145658, 60.33142484579647]",45.18030454035652,2034.0,42.880932198167514,77.7627498828341,156.0538080127603,341.07739350001407,458.4157371010667,1.662267889283694,2.164769180042114,3.9259160713624084,2.4617750938127427,10.091887951408886,3.367039077185769,0.0,1.0437963072337437,3.5044510056928235,"[109.31523567780353, 84.36333082355307, 197.8818442472127, 131.80866286820165, 127.042306220147, 143.0230849517852, 166.0055548143204, 142.32421233688007, 133.5364480841617, 110.15652162916327, 110.61268658470861, 88.34440078680781, 84.7186654767959, 90.95355186082902, 83.18811784751395]","[41, 36, 68, 58, 56, 65, 56, 61, 47, 39, 41, 35, 32, 33, 36]",2034.0,"[22.44266282333881, 39.978495701654374, 49.04118424433821, 60.66409223021418, 100.1785266785251, 53.86287694655216, 94.62771550164317, 94.93404658984751, 35.873008178824705, 66.02696336222556, 38.01890508617654, 45.53023421964128]","[9, 18, 18, 21, 39, 26, 40, 39, 15, 28, 14, 17]",2037.0,"[8.358420019632, 6.776040928562509, 10.844790054511185, 15.350613595888802, 18.582100035357698, 20.90838364472926, 17.0095410427603, 17.858125493106876, 33.159999634992, 14.719618365355414]","[3, 3, 4, 6, 7, 10, 6, 6, 11, 6]",2039.0
459,True,25.544437927609522,8.403273563978889,False,0.0,1,"[-1.3621801602048662, -1.3621801602048662, -0.1622008612085935, -1.862692068995197, -1.862692068995197, -1.2408679272221428, -6.517195508099242, -6.517195508099242, -4.6572336645801755, -0.0]","[116.50368702856599, 172.66703328413604, 76.22730629528428, 226.43343878915528, 142.55714750363921, 175.6884776558151, 210.7522895377459, 258.61750885948595, 207.77088256082274, 217.08510388104912, 198.53862863772127, 208.4470895400841, 156.0068991251187, 152.28483620011255, 154.49479460779582]","[44, 63, 31, 90, 66, 64, 79, 115, 76, 78, 84, 80, 61, 59, 58]","[73.98466644335673, 83.11156310440592, 43.69940144435263, 131.91186285078456, 73.36040043978258, 107.23566162512978, 118.47683220813009, 146.45331789778677, 117.34107884069692, 104.76323271712437, 95.90365404616787, 99.70339444181148, 78.69112552689097, 97.50436840629074, 79.70716082997313]","[58.44788649025182, 65.65813485248067, 34.52252714103858, 104.2103716521198, 57.95471634742824, 84.71617268385253, 93.59669744442277, 115.69812113925155, 92.69945228415057, 82.76295384652825, 75.76388669647262, 78.76568160903108, 62.16598916624387, 77.02845104096968, 62.968657055678776]","[-1.3621801602048662, -1.3621801602048662, -0.1622008612085935, -1.862692068995197, -1.862692068995197, -1.2408679272221428, -6.517195508099242, -6.517195508099242, -4.6572336645801755, -0.0, 58.44788649025182, 65.65813485248067, 34.52252714103858, 104.2103716521198, 57.95471634742824, 84.71617268385253, 93.59669744442277, 115.69812113925155, 92.69945228415057, 82.76295384652825, 75.76388669647262, 78.76568160903108, 62.16598916624387, 77.02845104096968, 62.968657055678776]",54.85031151403386,2033.0,38.20416872610328,71.1403317325337,150.9103298946969,307.30247779208867,402.58511110783456,2.886561181618326,2.1190744557490833,4.966252065212537,2.6661691150548097,17.69162468077866,2.7146070205800026,0.0,0.9034229725949938,5.664469186497799,"[116.50368702856599, 172.66703328413604, 76.22730629528428, 207.706971283833, 105.82927786847696, 132.32728238861623, 166.33304361605914, 140.30563368586226, 130.68783660241004, 111.52127761802758, 81.59416842482578, 100.84280620868486, 85.1142616042, 85.5369134876826, 70.41397261960957]","[44, 63, 31, 82, 48, 49, 63, 66, 47, 41, 37, 39, 34, 34, 29]",2033.0,"[18.726467505322262, 36.727869635162264, 38.972223344968356, 37.49700642783498, 108.41817410947388, 58.840843326286716, 88.78169243673491, 105.75556284127886, 89.01424725758343, 55.48114061621839, 45.338642131250396, 61.23479421778423]","[8, 18, 13, 13, 45, 22, 29, 42, 33, 21, 18, 21]",2036.0,"[4.388971922230515, 6.922239493851769, 9.893701064149825, 18.242202632125984, 16.78213382628661, 11.18889737161664, 18.590036073815796, 15.411496904700314, 21.409280581179562, 22.846027770402024]","[2, 3, 4, 7, 8, 5, 8, 6, 7, 8]",2038.0
460,True,24.11591080554205,9.48922272704342,False,0.0,1,"[-1.846531061353699, -0.44260691210297576, -1.6002109188861298, -1.6002109188861298, -1.6002109188861298, -0.40454455490666114, -3.776557827037869, -3.776557827037869, -3.776557827037869, -3.776557827037869, -0.45206128732371287, -1.0633029250451411]","[102.03315031681383, 133.2970797888931, 136.8541286906426, 173.82711197788518, 211.43608894153616, 258.6965485506088, 249.52136683895222, 173.93770320731835, 206.18684010263087, 188.64606736880992, 228.56655395977475, 176.37701298272555, 182.79367204866128, 175.84114004934236, 148.7029265899026]","[49, 49, 59, 80, 70, 99, 93, 73, 77, 66, 81, 66, 72, 69, 58]","[65.30595053390893, 72.73068270471563, 68.48815667342348, 93.3655656115217, 130.2216510941726, 123.95015955716985, 148.2839129853861, 90.4207547088719, 100.1413053143838, 98.93452138805466, 132.8371864912385, 93.87641980557665, 112.42381459598758, 101.64305218610237, 74.01608086630631]","[51.59170092178805, 57.45723933672535, 54.10564377200455, 73.75879683310214, 102.87510436439636, 97.92062605016419, 117.14429125845503, 71.4323962200088, 79.1116311983632, 78.15827189656318, 104.94137732807842, 74.16237164640555, 88.8148135308302, 80.29801122702087, 58.472703884381986]","[-1.846531061353699, -0.44260691210297576, -1.6002109188861298, -1.6002109188861298, -1.6002109188861298, -0.40454455490666114, -3.776557827037869, -3.776557827037869, -3.776557827037869, -3.776557827037869, -0.45206128732371287, -1.0633029250451411, 51.59170092178805, 57.45723933672535, 54.10564377200455, 73.75879683310214, 102.87510436439636, 97.92062605016419, 117.14429125845503, 71.4323962200088, 79.1116311983632, 78.15827189656318, 104.94137732807842, 74.16237164640555, 88.8148135308302, 80.29801122702087, 58.472703884381986]",36.69236362119504,2034.0,30.331122327557388,48.109318511529914,117.6502264028031,313.6841847922316,410.35817359718817,2.2891379734566746,1.239696434772399,5.20517731156505,3.252807020707155,15.558292595475187,4.119701937062165,1.0633029250451411,0.8770173345017026,5.19086747676006,"[102.03315031681383, 133.2970797888931, 136.8541286906426, 134.42290498709454, 176.75797897005523, 192.05428380210728, 177.5695988273549, 95.8328384063997, 93.36003024151967, 91.55702647222304, 105.02651966790185, 60.458788608491645, 106.24397058993243, 91.00233090662373, 84.25504643811956]","[49, 49, 59, 67, 57, 75, 66, 41, 39, 32, 37, 29, 42, 35, 34]",2034.0,"[39.40420699079064, 34.67810997148092, 57.838903460557205, 58.23826506082835, 70.55568386593806, 98.50881234233691, 80.56340477112303, 103.98009865479516, 88.3113907540462, 63.68955954108717, 59.94539559481529, 44.934909090183176]","[13, 13, 21, 22, 29, 33, 27, 37, 27, 24, 23, 17]",2037.0,"[8.803361287944291, 13.71350295076897, 7.549180934980594, 14.317997518774296, 16.525636125463844, 19.559935637077732, 27.6068336201877, 12.860141917641682, 24.893413547903357, 19.51297106159986]","[3, 5, 3, 5, 7, 7, 10, 6, 11, 7]",2039.0
461,False,6.910453242321431,5.575626611375227,False,0.0,1,"[-1.1286595744861243, -0.8844119816376045, -1.2914928375942483, -1.2914928375942483, -1.2914928375942483, -1.0229031734149578]",[],[],[],[],"[-1.1286595744861243, -0.8844119816376045, -1.2914928375942483, -1.2914928375942483, -1.2914928375942483, -1.0229031734149578]",-4.5438395244726095,,,,,,,2.013071556123729,1.7835949843780619,4.897381686197702,3.792031626997165,0.0,0.0,0.0,0.0,,,,,,,,,,
462,True,21.081861178624322,9.257034821174926,True,111.60593024683361,1,"[-0.9601104550606759, -0.33132302729338037, -1.525556957126413, -1.525556957126413, -1.525556957126413, -0.44772595084822003, -4.022195819893507, -4.022195819893507, -4.022195819893507, -2.4327766169418434, -0.26308234391032065, -0.003584453510120433]","[94.61038587809142, 206.84928902966047, 102.20099870996673, 206.9687258040821, 213.98230718519352, 191.1557179289735, 261.01862748838954, 170.34520809883008, 253.45503366303686, 154.32339581502572, 212.38199156393793, 173.32834718178862, 168.1765097038664, 121.31721505845081, 131.0899181956761]","[37, 73, 43, 79, 76, 83, 89, 70, 98, 69, 93, 60, 68, 51, 59]","[168.29575217885275, 124.92981606313005, 52.60500916127984, 111.75485968959856, 122.83412591485472, 106.23218557299998, 149.71007258666674, 95.1165302647505, 143.31789316912887, 93.12443375678819, 132.02528883260908, 97.42634523096237, 91.04058523371484, 65.68414746147022, 64.77238121395632]","[132.95364422129367, 98.69455468987275, 41.557957237411074, 88.28633915478287, 97.03895947273523, 83.92342660266999, 118.27095734346673, 75.1420589091529, 113.2211356036118, 73.56830266786267, 104.29997817776118, 76.96681273246027, 71.92206233463472, 51.89047649456147, 51.170181159025496]","[-0.9601104550606759, -0.33132302729338037, -1.525556957126413, -1.525556957126413, -1.525556957126413, -0.44772595084822003, -4.022195819893507, -4.022195819893507, -4.022195819893507, -2.4327766169418434, -0.26308234391032065, -0.003584453510120433, 132.95364422129367, 98.69455468987275, 41.557957237411074, 88.28633915478287, 97.03895947273523, 83.92342660266999, 118.27095734346673, 75.1420589091529, 113.2211356036118, 73.56830266786267, 104.29997817776118, 76.96681273246027, 71.92206233463472, 51.89047649456147, 51.170181159025496]",50.41441108529459,2034.0,45.38274127650634,70.17194295515836,167.17255675116644,389.4761408761484,520.9495622905439,1.2914334823540563,1.3450884484665275,5.024396822227459,3.293483602009571,14.499364076622363,3.604837935763718,0.2666667974204411,1.0136248349351118,4.880940224712456,"[94.61038587809142, 206.84928902966047, 102.20099870996673, 164.46853484390684, 168.09222582582592, 124.371170367315, 177.88307268048555, 118.15394638502121, 136.4070883628964, 70.9828993233551, 88.17359253997058, 106.97187616037556, 86.64902939616651, 74.22622246883846, 70.28030117881279]","[37, 73, 43, 58, 59, 56, 63, 47, 60, 36, 47, 35, 33, 30, 33]",2034.0,"[42.50019096017526, 45.89008135936761, 61.60001315356073, 76.8503247563735, 46.08327556129784, 92.49537152375834, 72.66067782820782, 102.07077169392863, 50.533262071199424, 59.04211286299023, 32.11272545241606, 43.354445506331736]","[21, 17, 25, 24, 20, 29, 29, 37, 19, 26, 15, 19]",2037.0,"[5.184534408097748, 6.285230051530516, 6.1079861525110335, 24.552573776382133, 10.679818663462811, 22.137627330038736, 15.823208950213631, 22.485367444709656, 14.978267137196298, 17.45517151053156]","[2, 2, 3, 9, 4, 9, 6, 9, 6, 7]",2039.0
463,False,2.145381269543065,2.0151264705935996,False,0.0,1,"[-1.0646385231151752, -1.0646385231151752, -0.01610422331271502]",[],[],[],[],"[-1.0646385231151752, -1.0646385231151752, -0.01610422331271502]",-1.9630207807894287,,,,,,,2.145381269543065,2.0151264705935996,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
464,True,25.591084803037084,9.267454634302839,False,0.0,1,"[-1.1861371225203523, -0.3392351672014934, -1.4634168295692704, -1.4634168295692704, -1.4634168295692704, -0.939094325331888, -5.141948971103478, -5.141948971103478, -5.141948971103478, -1.718649484323331, -1.5831634027085477, -0.008707898933226346]","[55.235053795516656, 158.66850624684255, 92.29015405666223, 233.10887287134446, 241.32075713711524, 254.78515779153463, 233.71543445007654, 297.96796499561225, 187.99158062270095, 245.9009132791327, 195.42597133335815, 141.53616082676547, 162.13497731646288, 163.47454467249673, 149.9582160706747]","[23, 61, 38, 83, 81, 96, 90, 104, 71, 90, 74, 55, 74, 56, 61]","[31.043635678934976, 91.32858473247873, 56.90214097714337, 118.92745197231764, 138.09363695447013, 124.61231801637014, 138.59143421931435, 176.65504341997035, 97.91683565895086, 125.95898865914762, 91.70349261341948, 80.24913268409097, 97.39674864114261, 90.08964242594786, 70.83354786893764]","[24.52447218635863, 72.1495819386582, 44.95269137194326, 93.95268705813093, 109.0939731940314, 98.44373123293241, 109.48723303325833, 139.55748430177658, 77.35430017057118, 99.50760104072663, 72.4457591646014, 63.396814820431864, 76.94343142650266, 71.1708175164988, 55.95850281646074]","[-1.1861371225203523, -0.3392351672014934, -1.4634168295692704, -1.4634168295692704, -1.4634168295692704, -0.939094325331888, -5.141948971103478, -5.141948971103478, -5.141948971103478, -1.718649484323331, -1.5831634027085477, -0.008707898933226346, 24.52447218635863, 72.1495819386582, 44.95269137194326, 93.95268705813093, 109.0939731940314, 98.44373123293241, 109.48723303325833, 139.55748430177658, 77.35430017057118, 99.50760104072663, 72.4457591646014, 63.396814820431864, 76.94343142650266, 71.1708175164988, 55.95850281646074]",37.20650223795448,2034.0,33.06924383466606,51.453707013880646,134.51177074496147,309.4761597767776,415.173512942648,1.5253722897218458,1.2859999579818164,5.3293448140396995,3.6417134929412374,17.144496397633766,3.334240867418508,1.591871301641774,1.0055003159612763,5.618460302918367,"[55.235053795516656, 158.66850624684255, 92.29015405666223, 215.65464537493645, 179.48650768834878, 157.32166964241156, 133.70198262113084, 191.35175212134038, 95.16591656562464, 147.40138872748398, 109.24400240224888, 75.72675225654719, 76.21831827361522, 103.4758537662637, 73.117083099036]","[23, 61, 38, 77, 56, 61, 55, 67, 37, 52, 43, 29, 35, 33, 31]",2034.0,"[17.45422749640801, 61.834249448766464, 91.64981948978907, 89.96662905102593, 97.81091982812731, 75.2403015298899, 81.90876594407315, 65.22523550171739, 31.01067659668778, 66.86649448829736, 41.516885546359454, 62.13321929521287]","[6, 25, 33, 31, 33, 28, 32, 21, 14, 30, 15, 24]",2037.0,"[5.813668659333974, 10.046822777919774, 8.80529304614451, 17.585362527186422, 16.590758607575562, 20.95673342939188, 34.7987319735305, 19.050164554550292, 18.481805359873604, 14.707913676425825]","[2, 4, 4, 6, 6, 10, 12, 9, 8, 6]",2039.0
465,True,17.048251196559047,9.25715093522185,False,0.0,1,"[-0.8550995829793459, -0.5262377109336009, -1.16130409543486, -1.16130409543486, -1.16130409543486, -0.430605439578405, -3.638311301438689, -3.638311301438689, -3.638311301438689, -0.837462272447048, -0.0, -0.0]","[87.04981504090567, 100.68000801082006, 131.64618214308445, 215.89406678758607, 205.0876372782908, 209.13464039425418, 230.18107202458845, 222.94403273073016, 289.64621351139726, 230.18076846239276, 207.89685324117156, 154.3145550834371, 154.10146520398433, 141.6681428653307, 152.33902389920257]","[42, 43, 55, 75, 78, 78, 101, 83, 99, 80, 85, 63, 57, 51, 54]","[54.79934526819257, 53.34717802717161, 81.71863755628678, 124.0203099014673, 111.83030703735264, 109.83378803178604, 138.01676241905162, 135.46614979511662, 153.4721556187029, 112.99240304019445, 113.00613415446367, 83.04909695805702, 80.33007387087213, 81.17862216996157, 90.22769750497666]","[43.29148276187213, 42.14427064146557, 64.55772366946655, 97.97604482215917, 88.34594255950859, 86.76869254511098, 109.03324231105077, 107.01825833814213, 121.2430029387753, 89.26399840175361, 89.27484598202629, 65.60878659686504, 63.46075835798898, 64.13111151426963, 71.27988102893156]","[-0.8550995829793459, -0.5262377109336009, -1.16130409543486, -1.16130409543486, -1.16130409543486, -0.430605439578405, -3.638311301438689, -3.638311301438689, -3.638311301438689, -0.837462272447048, -0.0, -0.0, 43.29148276187213, 42.14427064146557, 64.55772366946655, 97.97604482215917, 88.34594255950859, 86.76869254511098, 109.03324231105077, 107.01825833814213, 121.2430029387753, 89.26399840175361, 89.27484598202629, 65.60878659686504, 63.46075835798898, 64.13111151426963, 71.27988102893156]",39.37226665192503,2034.0,35.77257084518021,58.68077421218842,141.13396537009174,306.12290168358265,411.2088827015547,1.3813372939129467,1.6154110251113427,3.914517725882985,3.370794730915989,11.752396176763115,3.2301788393191897,0.0,1.040766339875328,3.9167284756615253,"[87.04981504090567, 100.68000801082006, 131.64618214308445, 160.77886025081233, 183.4133779279578, 173.34049968962714, 150.80321827737475, 152.67516478535708, 100.09985900242772, 153.07220331533557, 102.06618680913695, 95.7028539683022, 89.43687896308526, 80.05563342821267, 100.57953010149537]","[42, 43, 55, 57, 69, 63, 65, 55, 38, 47, 44, 35, 34, 26, 32]",2034.0,"[55.11520653677374, 21.67425935033298, 30.815451867352394, 71.00469610210202, 65.04925871626635, 172.20631477530353, 62.100565634849296, 79.05432544747703, 39.25348660434137, 37.59036755054847, 41.08211393649736, 36.73230512989578]","[18, 9, 13, 33, 26, 53, 28, 32, 19, 13, 17, 15]",2037.0,"[4.978688837274669, 8.373157645111693, 5.219609229106713, 17.34003973366599, 15.0079995122079, 26.776340984557574, 19.35821451079355, 27.074218690350605, 20.530395500620656, 15.027188667811421]","[2, 3, 2, 8, 5, 9, 9, 10, 8, 7]",2039.0
466,False,6.347882830188464,5.4822647310079375,False,0.0,1,"[-0.650989220875893, -0.650989220875893, -0.3582615081056892, -1.5988245718226777, -1.5988245718226777, -1.4899937366856337]",[],[],[],[],"[-0.650989220875893, -0.650989220875893, -0.3582615081056892, -1.5988245718226777, -1.5988245718226777, -1.4899937366856337]",-3.7373518031452093,,,,,,,1.6602399498574751,2.550334009561104,4.687642880330989,2.931930721446834,0.0,0.0,0.0,0.0,,,,,,,,,,
