simulation_id,preclinical_success,preclinical_cost,preclinical_duration,phase12_success,phase12_cost,phase12_duration,phase3_success,phase3_cost,phase3_duration,approval_success,approval_cost,approval_duration
281,True,1685674.611135754,1.1862808453611233,True,3314856.468928316,1.9414805508235407,True,16008078.23579005,2.230772482310363,True,3083277.9905058094,0.5064671792963356
282,False,838089.7221968623,1.8169489589606744,,,,,,,,,
283,True,1607295.4831316588,1.8578234934437305,False,3082522.842961101,2.112228842509704,,,,,,
284,True,1217420.4534718543,1.8421483375568832,False,3481219.467932538,1.944366447861653,,,,,,
285,True,1328976.8711345263,1.4268300968589147,True,4650190.277069215,1.9686748189754346,True,12198440.828357138,2.045989412405834,True,3524253.177911979,0.8115099319482171
286,False,957572.030309451,1.5376575778098238,,,,,,,,,
287,True,1864568.719558466,1.5567611607018794,True,5833173.854307827,2.157475815187272,True,10168574.886015717,2.4292623771536075,True,3400971.578155661,0.5551736203833555
288,True,1994266.4072220551,1.6560821975346316,True,4280027.569147705,2.247104806426663,True,18683441.617172338,2.144919660922602,True,3491947.5540039204,0.6305580679157992
289,True,1059280.6701460164,1.833010715618749,True,5431527.930421228,1.7802137766009976,True,15224810.1798153,2.4076236147598102,True,2278510.1135883527,0.8579712697974886
290,True,1270924.8134489937,1.1328091983674846,True,3812903.2004655045,2.1164550376105575,True,14763911.243748643,2.2697257591878257,True,4233616.541534981,0.6537437681135465
291,True,1309814.1028773536,1.8149050808254177,True,5197308.694739097,1.8559012597161257,True,11143232.482342787,2.6426045663727233,True,2169654.5013166205,0.5022626988917784
292,False,1800728.8558044867,1.7577195172137303,,,,,,,,,
293,True,1307080.7987969918,1.143673767462995,False,4251509.231779028,2.2407911873533877,,,,,,
294,True,1743749.960717747,1.0721500229580356,False,4712145.288648227,2.335104515153205,,,,,,
295,True,1323029.934812736,1.4261161860002867,True,5655123.652764481,1.6736057520677425,True,13136894.144383106,2.752855952585076,True,4428941.03383504,0.8800180913989086
296,True,935248.5369458364,1.522246300056903,True,3452158.8888094425,2.4685433315820506,True,17283756.107004777,2.2951921836118205,True,2200260.328463664,0.6696498823074504
297,True,1467791.0372724212,1.6687240882777727,True,3238190.489286044,1.6358638490478037,True,17483076.17489902,2.5955909398466903,True,3024194.8962238077,0.5108922809234333
298,True,914356.4732711036,1.4863075177569076,True,3608218.63659128,2.1105487932432467,True,13442846.368399935,2.859130465835852,False,4216021.071126996,0.8845558170769162
299,True,1807735.3872134935,1.4496816673927857,True,4463751.76820896,1.8617455797397247,True,12545217.191867674,2.5379685675487558,True,4940467.741258667,0.7526668560247717
300,True,1493952.8707695347,1.3793951459960683,False,4676106.933070431,1.774681093747275,,,,,,
301,True,998659.1048071008,1.1071748369083494,True,4870100.032695899,1.7645704870304506,True,10247112.881622232,2.4904560911826326,True,2312635.485940049,0.8384004805612246
302,False,1900447.2919902313,1.8004813329849503,,,,,,,,,
303,True,1391935.1943819649,1.6948986231114187,True,4525803.45806366,2.44372143520053,True,19797606.194130816,2.2831453996630273,True,4414861.997106243,0.9079727896783092
304,True,1246046.1780087915,1.8043380496756134,True,5656967.613445567,1.8247570174027392,False,18527986.16975633,2.7101820954138276,,,
305,True,1315904.5168941885,1.727885017672957,True,5944032.443599,1.9391902413373585,True,17319956.25152369,2.8856064755516746,True,4343700.163488832,0.8921689829202639
306,True,857969.6924359581,1.2326984381063193,False,5879178.134700865,1.9381787003390303,,,,,,
307,True,1372948.079030654,1.3558301839518547,True,3272690.277846618,1.5268950850470033,True,12825847.947727967,2.8440813198589314,True,4983672.783748424,0.8785855959393706
308,True,1915093.3686831314,1.0421589761172498,True,3880736.533745023,2.498318820596995,True,14258902.920037642,2.5350026996248927,True,4037420.1580974804,0.7223560254418264
309,True,1940307.038270278,1.435280057454654,False,4638606.604318447,1.9548931811531556,,,,,,
310,True,890823.3738369935,1.5880152840670896,True,3177003.643779483,2.395239130919058,True,10392649.483983675,2.94997505344286,True,4760390.331951564,0.7088030132926821
311,True,1354821.5932772788,1.7852238619115566,True,5984644.562722893,1.7710023572948668,True,19411642.020354033,2.0383786763729086,True,3911891.006978185,0.9954597812072126
312,True,1254286.4687686195,1.1285263218116817,False,3455159.506270165,1.6861476703999814,,,,,,
313,False,1579513.1104191877,1.6095392177423486,,,,,,,,,
314,True,1793737.9802061808,1.4917577956759611,True,5384153.845705021,1.996715057281541,True,19726444.192531362,2.2697924899065383,True,2359581.0994047346,0.7411576201181842
315,True,1433768.3169402727,1.7764466125573621,True,5527262.703695901,1.536414106285667,True,10025243.254690878,2.5462373819558985,True,4507605.631118067,0.8683627771098932
316,True,1782089.1919351094,1.3453111195817828,True,3951952.930372021,1.7305197618791222,True,16736264.077757979,2.1125859231198376,True,3253017.6822847216,0.6449208410675872
317,True,802359.0658756793,1.0445763558557513,False,4302030.225674698,1.9256951531665094,,,,,,
318,True,1287621.1104338116,1.436714625888095,True,5882380.456904981,2.1672055853216614,True,12085010.582044346,2.3265743371364955,True,4042236.1525951587,0.6509673050095055
319,True,1273760.2014674314,1.7845790145892861,True,4614659.69394137,1.693035801079552,True,19696303.226173103,2.705793039089066,True,4827020.088123823,0.8866990759488478
320,True,1913161.1122244243,1.9313837818187376,True,3599220.7546095024,2.247135354031918,True,12135419.361103104,2.2062473451234887,True,4229632.433384182,0.8873304192660647
321,True,1572312.8264604388,1.557551511081888,True,3482581.35918464,2.0422384970811946,True,14993718.204687763,2.99896425973769,True,2402403.666067441,0.5993657325500095
322,False,800799.5627515067,1.175201360567619,,,,,,,,,
323,True,1138259.9517847532,1.6155908780003838,True,5774981.401742799,2.3524602775896217,True,11056187.126510037,2.9906151118906985,True,3686199.557085653,0.7378266305522347
324,True,1170407.4258870871,1.9145194284261713,True,5881360.904352061,1.541511475525263,True,13106586.814914882,2.3437570172647306,True,4305345.728920387,0.8657642808365981
325,False,1861608.0740923204,1.7434127696006647,,,,,,,,,
326,True,806775.3414518029,1.5184008667774012,True,4353527.014057178,2.067621049774896,True,11579598.972673945,2.1972736975453673,True,2981443.407929216,0.8850368683131469
327,True,1142314.871814935,1.5284350517467769,True,5317248.587200057,2.0226503580210666,True,13682736.917369263,2.2692329717230235,True,3912508.753451867,0.5085832791459829
328,True,1430268.885282061,1.030486961728975,False,4337634.653201443,1.886373152017733,,,,,,
329,True,1016504.8285844217,1.2514344245305968,True,3822102.206789969,1.7191730332848008,True,11169587.348958848,2.615258379745039,True,2465720.2972261193,0.6686951663391362
330,True,1636084.188647117,1.4562895150495834,True,3164160.668334865,2.042034152044816,True,14247317.589759612,2.0200676791192365,True,3467458.644962633,0.7543044816555594
331,True,1918142.0838129453,1.1650921757082298,False,5832085.843675531,2.1067718488476666,,,,,,
332,True,937592.6890384199,1.8561863007876727,True,3814599.9681506,1.9806074728703869,True,14227745.40697879,2.314938587498243,True,4738399.064192151,0.8986419206898801
333,True,1235238.1604432422,1.582355261766228,True,5195889.271869435,2.0373026640159586,True,18248741.4865292,2.5221208990622426,True,3211206.2728657415,0.7076215320047221
334,True,1654302.5072384255,1.376640561326492,False,5615534.1132114995,1.7124141599622043,,,,,,
335,True,852737.7392109535,1.837993285374051,True,4167056.604364792,1.5282179374229354,True,13749463.190679565,2.9063323631741413,True,4247692.897516647,0.9194840738632605
336,True,1380684.632316662,1.1825291203118278,True,3047630.668614664,2.1670464209714266,True,17767191.392817125,2.4704312412746336,True,3355180.9177747434,0.6416732558900207
337,True,1235647.5064918776,1.9007557333692688,True,5729472.667645087,1.757036162357868,True,12341640.620798923,2.6136284005010593,True,3931635.708824751,0.7393362585452048
338,True,1844067.1686424413,1.3615813989445864,False,5714384.455285181,1.7793679746981605,,,,,,
339,True,1428950.473723793,1.5988518150550821,True,5565946.438357469,2.0002881598485796,True,14495220.590025347,2.102455722893663,True,4050921.277294628,0.6539035311590304
340,True,1620929.834094414,1.7988553916227916,False,5860292.913526462,2.4646975967803364,,,,,,
341,False,1736434.9312506367,1.1504084581001495,,,,,,,,,
342,True,1953759.7568745278,1.519968470898299,False,5175530.305075037,1.8696720240732967,,,,,,
343,True,1988446.8154065132,1.8459764222670185,True,3153112.3927938254,1.67594925394983,True,12192486.424673384,2.589547303038859,True,2772932.702807276,0.6903293692480083
344,True,1812563.478032406,1.7872847746621772,False,5859403.820175828,2.4880453838143834,,,,,,
345,False,1743490.7886573153,1.1515991667404621,,,,,,,,,
346,False,1763903.3304016169,1.668345308658378,,,,,,,,,
347,False,1078455.6720327123,1.460664804823669,,,,,,,,,
348,True,1676239.7331140102,1.4754129923462167,True,4741518.143543742,1.9959414866618268,False,15696474.286028314,2.1638386967183347,,,
349,False,1229185.5732314389,1.8616936909188375,,,,,,,,,
350,True,1917947.6508396736,1.3896259615163506,True,4253571.915732327,2.2845756596572127,True,16330575.393040746,2.955887019789124,True,2546341.118567733,0.9934327989484223
351,True,1557684.448863346,1.3334612524193528,True,3231658.2015281785,2.066310131822652,True,15278561.643711142,2.5218958408708327,True,4162879.388061342,0.690608975126062
352,True,1255574.7943859932,1.547862131276994,True,3096929.883347341,2.23302093227081,True,18634007.926085323,2.2236497983314494,True,2795010.205959296,0.6938011469276145
353,True,1371268.11703403,1.4041313453528466,True,4029724.4958274383,2.023746092710149,True,15879079.856274601,2.139338565482247,True,4628807.267140197,0.8535694182211907
354,True,1961936.1979213816,1.443548398440707,True,5304638.4120067,1.6774794817767669,True,18528970.009865284,2.679082018342737,True,3870303.2143582096,0.9575722634461081
355,True,1878063.1634019332,1.2350895485841142,True,4604062.317691134,2.362622284075286,True,19276208.70516095,2.9652788545298767,True,2390184.6059218897,0.7561122373184286
356,True,893891.3141449031,1.1996722455082252,True,4730962.565120112,1.7731782090693455,False,11640345.623785578,2.257888081675004,,,
357,True,940078.7455381894,1.4046709791605911,True,4796476.415856812,2.2827978268828586,True,11302911.6984834,2.7339827908287178,True,2600877.754975669,0.7190952980002818
358,True,1234082.0465031136,1.745983145798092,True,5790383.862811554,1.5235763546905035,True,17717683.2763381,2.727984704671841,True,2400774.054909703,0.5944175418352776
359,False,1576740.6626726058,1.1306603171836729,,,,,,,,,
360,False,1153417.2271571665,1.1096532187006352,,,,,,,,,
361,False,1117284.9899580795,1.2253773321899484,,,,,,,,,
362,True,1441796.443057788,1.5185086620228452,True,4725081.270917621,2.3675071155825966,True,10454888.50163513,2.1950564452947865,False,3868247.0168386595,0.715977350515385
363,True,1590259.8714619596,1.2186901477977004,False,4763291.021248814,2.155698382909565,,,,,,
364,True,996565.287192239,1.996397762763468,True,3628265.8855891526,1.7309766880715554,True,12942743.18063203,2.3658181902633135,True,4494697.333096238,0.5150826497689089
365,True,1657040.5994951734,1.825602065652809,True,4896706.910713892,2.143888004054178,True,16418968.773098499,2.9541517957913697,True,4603194.6228097025,0.7778484635082992
366,True,1119049.082322957,1.9040167804376398,True,5742871.531088628,2.262461319235932,True,10468217.980824415,2.289029538332168,True,4144443.8561422224,0.6843994142223336
367,True,1096139.8448317947,1.002986590468303,True,3335390.317645701,1.8587334641873883,True,16342853.702802978,2.481278240440655,True,3633845.6043906733,0.7564122973831022
368,False,1994068.6791579085,1.8817071542457842,,,,,,,,,
369,True,1125194.1670847218,1.8119983427767308,False,4872807.488358122,2.4542510008653458,,,,,,
370,True,1394601.3520803319,1.801885875419123,True,3116407.68912104,2.352952680645017,False,14510103.627568929,2.188094018534106,,,
371,True,1985224.6024598219,1.806291282902854,True,4568380.509042677,1.9005389622129225,True,11624077.68855231,2.308677970582382,True,3924380.0474962657,0.6010152048872903
372,True,1075671.4752923837,1.6484981707831872,True,5409817.617245477,1.9000496855526692,True,18039065.653077945,2.964787133021641,False,4783204.92276305,0.6761033457671837
373,True,1462055.6778254756,1.703304861604591,True,5162970.198716052,1.913450981397318,True,18790304.615644578,2.381798444601518,True,2336780.747734603,0.8136929136464692
374,False,1845349.325812699,1.8298354489714028,,,,,,,,,
375,True,1073641.5815027836,1.8077857928797205,True,4242725.489813933,1.8984937015609868,True,16881586.657397762,2.8709216831807494,True,4176157.5182168353,0.7716640133374961
376,True,1357939.5944041675,1.1947974906628627,False,5222140.586539011,2.394433705598987,,,,,,
377,True,1380784.0306330528,1.205596020999781,True,5173452.585753256,2.234881508567247,True,13175352.10267734,2.5571299119763276,True,4434160.438804859,0.9902645956353365
378,True,1313901.6109440047,1.9168015149371098,True,3961942.6826324044,1.9895838542865063,True,17389649.661552344,2.920979872752102,True,4527244.74458149,0.8578593051560109
379,True,1010907.7949056292,1.609999962990307,True,4135092.680562646,1.8204277165379605,True,11065096.2493789,2.5384357315820374,True,3505048.215959519,0.7269483154354829
380,False,1067830.213064173,1.001576257724229,,,,,,,,,
381,True,1600225.7523548175,1.4169114273071368,False,3493433.5718351933,2.3709045368255404,,,,,,
382,False,1666619.220006601,1.8638419935248476,,,,,,,,,
383,True,1761546.00466906,1.2418049526346524,True,4519255.138182192,2.066280986025844,True,15535973.445999142,2.3804878743404596,True,4823821.460584486,0.568082979226999
384,True,1632207.8699824042,1.5365403491945688,True,3005046.6853878372,2.340630438195371,True,12400195.342133831,2.7984816363270943,True,2264985.493974531,0.9676809194276539
385,True,1146333.3922154151,1.6822531979545046,True,5980621.394787542,2.226040087354427,True,16864985.402211975,2.1209446377366215,False,4742909.618360234,0.8665756209195388
386,True,1739461.7001299649,1.9449914337485148,True,5207631.236732014,2.3532039979263826,True,10534284.929716267,2.0580350677003842,True,4258271.416018145,0.5415756117498913
387,True,1455706.4503250755,1.533511560159512,True,5098600.83551108,2.049192236579439,True,18887324.20337732,2.4639301661917212,True,2949053.0036229356,0.850357135342102
388,True,966824.3755510207,1.6896174197690779,True,3880547.763220924,2.143384447143401,True,12778386.891940996,2.159984683134497,True,3306602.8474658644,0.589999474303564
389,True,1712478.5375946797,1.5305848668313269,False,3696545.790482362,1.9093613399821725,,,,,,
390,True,1268252.6759565123,1.0739439744206054,True,5075549.52210286,1.7834726890036332,True,14626895.598370666,2.420323628411315,True,2537599.0645639105,0.8470252386862939
391,False,1146366.9118147953,1.7648914753589602,,,,,,,,,
392,True,1432592.6285302383,1.4189393305924645,True,3295017.151125129,2.1079815883329713,True,18258723.80116148,2.0100908450547426,True,3058565.5800791765,0.8523074635974455
393,True,1559692.1410890855,1.6043614860668671,True,4116598.67650551,1.518795140573662,True,13508472.11789111,2.4531820431443467,True,4939933.498021122,0.864952405355764
394,True,1003283.2991885742,1.926200334122073,True,3086974.363363538,2.4901253024659966,True,15767977.120966759,2.0697774549440378,True,3889318.0999992182,0.8244519651454152
395,True,1051499.3461201398,1.2968810071614318,False,5051715.666106525,2.0445165411805424,,,,,,
396,True,1811004.5995075563,1.6777336021164568,True,3423018.1121870503,2.2094580237567856,True,17619868.42522546,2.2386017504843476,True,3731990.738058613,0.770452469537201
397,True,1839785.945676995,1.2632319029888186,False,3386391.198241118,1.9755335164342025,,,,,,
398,True,1282324.0647542072,1.053724114852455,True,3822123.7187178745,1.9330185817161027,True,16975790.30444215,2.1412290261242437,False,4542440.774396932,0.7289255966143393
399,True,1482276.204655372,1.8806309064992366,True,3161688.6580763124,1.5973501923025912,True,13977187.262955697,2.275402382026251,True,4887544.836197702,0.7610352400946863
400,True,925641.4837885349,1.435812267369357,True,3607895.303542814,2.221964276910973,True,11156276.463372758,2.32089370401606,True,2960834.720966618,0.6862172429156151
401,False,1480051.8953764208,1.65019394116217,,,,,,,,,
402,False,1799124.440624897,1.7904459479513841,,,,,,,,,
403,True,1249719.4570444883,1.1575789410642772,False,3994307.999094192,2.0561228090335497,,,,,,
404,False,975310.7068755243,1.8197200863920409,,,,,,,,,
405,True,1350574.970792919,1.342435596619674,True,3976278.472108309,2.4940973217956515,True,15426083.566997366,2.7495777456559516,True,2305007.947765532,0.9096630925276293
406,True,1148684.203320009,1.68653228791641,True,5212328.163538843,1.9440024898229242,True,17075644.47845551,2.6768270467600987,True,2799271.7276823064,0.9155490361833638
407,True,964275.9531975794,1.7330945213300344,True,4571082.867593868,2.3435260759570413,True,17952787.99299719,2.280010117176145,True,2453358.642904166,0.7198907870985495
408,False,1185697.7440246649,1.424426934010691,,,,,,,,,
409,True,1928360.0165929096,1.6258781450575,True,3041677.642888844,2.12850711355084,True,18389734.938089803,2.6404562426199445,True,2606501.0123520396,0.564422494775447
410,True,1297045.8390535465,1.3310489592663983,True,3445057.9444045573,1.828039606828507,True,14397465.600930087,2.212036330684504,True,4161399.308716892,0.8938052374551488
411,True,1798904.1933733656,1.8341244644434898,True,3816702.52515347,2.0753257479145937,True,13833578.186140286,2.454718618555906,True,3027585.90599499,0.7488274383456028
412,True,1067224.3626688796,1.4795652413549893,True,3235737.0263873828,1.7615690930209,True,16828370.15273518,2.6738784173138503,False,4901022.303694409,0.768687459937806
413,False,1890287.2352856623,1.3353036878628548,,,,,,,,,
414,True,1462411.3363152219,1.2097107675391578,True,5197003.629317714,1.525734453895338,True,12545715.559702566,2.2369414916684716,True,2689385.9277593745,0.8193739646709475
415,True,1930627.5945903738,1.7933466861987797,True,5641218.786977099,2.4112360222923512,True,18242218.462348983,2.580679555815527,True,4723651.534601897,0.634227078629758
416,True,1869644.12933086,1.716855269358788,True,4447085.961735991,2.031459635450571,True,14670313.223435922,2.891370201700563,True,3114579.650147035,0.5394434997013903
417,True,1777078.3459503371,1.9814522681589546,True,3046689.7487609265,1.953946421774348,True,11373777.20732627,2.5245568372224456,True,2957150.267982541,0.6959484239743206
418,True,901818.9642299084,1.685284659712786,False,3740834.0039110533,2.1249457424535954,,,,,,
419,True,1274986.350643839,1.0540640343172862,True,4228804.9077236075,2.1476352836209154,True,15562947.76662469,2.5329801612623752,True,4819586.238079796,0.9635710428624417
420,True,965074.7961201216,1.3489311557663781,False,3548341.087091654,2.3487380118309917,,,,,,
421,True,1354029.1382475703,1.7271184841765619,True,3243278.299701136,2.0576740146885055,False,19170667.242676422,2.7073093305751987,,,
422,True,1195102.1616266076,1.0869684243042428,True,3470544.42357268,2.3249811131587057,True,18574568.854759127,2.475349570084796,True,4453743.428133991,0.648437379419532
423,True,1386914.4536726344,1.5867728423094472,True,5824045.711014883,2.171593607997142,True,10279113.083415544,2.645209620388149,True,3811382.2410367057,0.7095256270925703
424,True,1872263.9435009463,1.1679355920911008,True,3436685.2712928657,2.075345103913363,True,11858981.196033645,2.256330677293499,True,2231821.906881732,0.618548901844556
425,True,1392355.2758993157,1.6308701099469696,True,3320691.4988119286,2.102724573729601,True,13714063.726782802,2.3105704873667703,True,2383820.169545338,0.6850665199300154
426,True,1700709.1462985445,1.3210872306708619,True,5940919.2844599765,1.7643349438206457,True,11265028.908192499,2.2335255874915605,True,4907079.664476299,0.7607197895243109
427,True,1204573.2656404583,1.1997285715050106,True,3200564.985940858,2.200206322239495,True,10768465.80322156,2.11956678961286,True,4494325.386613975,0.6034428645182035
428,True,1709191.511550134,1.4054424152553282,False,3313050.4744603643,1.596370944653275,,,,,,
429,True,888705.8344293642,1.235444011681333,True,4125353.423066471,2.1235246866002964,True,16060012.477728495,2.92108173994734,False,4877467.212979911,0.5300804780432322
430,True,1117200.9135997195,1.4373627155247886,False,4697854.303410661,1.5643159689550128,,,,,,
431,True,1807790.2341208102,1.4038332650247156,True,4870371.236496612,1.699880147955742,True,10217937.51769938,2.931365493834754,True,2661459.0667832065,0.5369083719891765
432,True,1663383.3533601584,1.6794332502157319,True,5220552.153039511,2.407750964220483,True,14140921.269063897,2.302311549524246,True,3059318.0414192555,0.7592430375547172
433,True,1969407.5790584774,1.2029886808948755,True,3470949.89115338,2.1145643874505784,True,18174982.997566488,2.7165799395425383,True,3105847.274043929,0.9361822753959963
434,False,920931.5976924272,1.4161270095743927,,,,,,,,,
435,True,1036977.2654036197,1.8076645970510685,True,3075751.344906755,2.4847950954571694,True,12189103.55555558,2.806830205392414,True,4897773.806024399,0.9786272451891815
436,True,1983967.0083756477,1.4920628078614855,True,4704566.703084441,1.6780025146917708,True,12814413.091580603,2.1409905586857585,True,3932343.9457660383,0.6913059132391484
437,True,1884807.6399191734,1.3140057885225138,True,5637238.70555846,2.2991601098113703,True,10911182.406745877,2.600525486830631,True,2994110.800591801,0.965310930668095
438,False,827746.3628724538,1.0641074721192298,,,,,,,,,
439,True,1276710.1965873623,1.5938134212008932,False,5052865.201984386,1.8906967640258547,,,,,,
440,True,1168013.1770636695,1.3417187126780417,True,3713552.067354826,1.8870533665658087,True,18790790.55081463,2.9281277614845957,False,2164820.429525305,0.7837277345556798
441,True,1095651.661757621,1.0466688787622724,True,3175745.71950151,1.5003341289740395,False,10977781.542269755,2.3674379697564527,,,
442,True,1319489.5300320066,1.576944370419485,True,3073103.4511130312,1.7218733299433826,True,13462274.599932607,2.560137195306453,True,2670845.3203043016,0.7177985454848381
443,True,1212713.8776944405,1.0097364356261047,False,5200918.053915971,2.116125707319689,,,,,,
444,True,1166413.1698761322,1.2310787795201827,False,4404417.290944912,2.0472175914099564,,,,,,
445,True,1240431.01553684,1.2672320224702642,True,3243901.961628088,2.002415088703379,True,15312973.282776684,2.2532516397779614,True,2378057.9562131087,0.7471338780846458
446,True,1451319.5935667576,1.9406975122122647,True,3159201.334121606,2.0959632875816037,True,18106635.018537894,2.19951480121785,True,3540510.9935579076,0.9570431845886294
447,True,1235724.3319001754,1.7771218518771859,True,4221959.878651496,1.8301731233130956,True,17734790.819776542,2.3153439150997803,False,2956769.6733327173,0.9548350282758511
448,True,1369430.6546150828,1.300988980842508,True,5265338.060095103,1.8555239992041055,True,14670350.165760597,2.018083960150501,True,2094695.075701515,0.6212674333923545
449,True,1092082.3541219467,1.6385158898940628,True,5423430.379279412,2.1807743960668535,True,15054100.630837008,2.7238798309789773,True,2622679.7277823393,0.8157549699124307
450,False,1271025.0206610183,1.7804329048766903,,,,,,,,,
451,False,1928482.3837160734,1.938621125696263,,,,,,,,,
452,True,1989395.9165627933,1.488681136110009,True,5721067.8589668535,2.49923044289426,True,17476662.76661739,2.546650096198682,True,4960937.8171176305,0.8019062526302195
453,True,1680163.407110258,1.4286306274430722,True,4308825.41186648,1.9155700458512808,True,17601859.048851147,2.991497531247347,True,2136000.794495896,0.8470327734009974
454,False,1938791.4877846586,1.530503119615817,,,,,,,,,
455,True,1678789.6469507653,1.2560215599620208,True,5500077.990752036,1.531502676509316,True,15103806.728000607,2.676046010424469,True,4341401.579072998,0.8898608529785434
456,True,1429856.8744583633,1.9910950705732864,True,5850381.294536767,1.9010112627941387,True,18434599.45540836,2.1538147639601055,True,3788947.487550868,0.7003625554478452
457,False,873329.9105697665,1.7690035040723884,,,,,,,,,
458,True,909898.9812437791,1.2889893210686538,True,4307067.6618235735,1.6974507837693453,True,17531485.241753258,2.8064117924283707,True,3451990.077301828,0.8029397529893934
459,False,1887383.8074801022,1.944863040692811,,,,,,,,,
460,True,1055567.2045113298,1.9799240829168214,True,5698916.139037751,1.8673248270522778,True,12238588.136828544,2.071793112072273,True,4261591.292824645,0.9987198451979649
461,True,1562293.8116611398,1.9679940292914808,True,3992465.105654491,2.187621481013286,True,11612983.630010705,2.239658630607653,True,3682073.1875623306,0.6702156123033505
462,True,1611289.3584645675,1.783127480818549,False,3061189.5211655064,2.246433812136438,,,,,,
463,True,1146962.8034598622,1.5244847819868537,False,5481734.263104776,2.218451230232189,,,,,,
464,True,1212967.0944757592,1.635484856246089,False,4925718.983562096,2.200623204981234,,,,,,
465,True,1292607.5609211177,1.7902155497299184,False,4979987.128797242,1.9700875600238086,,,,,,
466,True,922589.7630313813,1.8012620753101292,True,4227835.342223564,2.004676596069016,True,12881971.662408829,2.8894145087181204,True,2108872.353243303,0.8051990989296457
467,True,1688230.0074332613,1.401014540722,True,3260639.3286402146,1.6792210700191936,True,18813796.40922256,2.9345673205084943,True,4334506.74227629,0.9702902786379917
468,True,1195106.845884462,1.8748836704790386,True,5187252.396227674,2.1263035795148797,True,11230303.118516099,2.612235428612661,True,4372041.282824272,0.6404797464682392
469,True,1516061.5060301374,1.9484088329552534,False,5708057.3530030465,1.9729420829698945,,,,,,
470,True,899886.698085035,1.8344854934056367,True,4329076.048831955,2.0391021536340697,True,10620979.918640986,2.3708487421849878,True,2461379.6905103577,0.7637519417477973
471,False,913730.7214028413,1.9736448633376364,,,,,,,,,
472,True,1644193.8557769605,1.269147784424464,True,3666392.298449708,2.0618004924516904,True,13168690.131909844,2.30004589826769,True,2994813.8847863832,0.9847542832132461
473,True,1509317.5440891027,1.1201877957344788,False,3949405.850073242,2.0695110849859213,,,,,,
474,True,910479.0537074088,1.640276764432213,True,3597303.996751132,2.0396319660702344,False,14192598.774964355,2.1942306988870577,,,
475,False,1341891.0952364537,1.7607271189432763,,,,,,,,,
476,True,928811.0927908835,1.659043853744556,True,3778375.6288826754,1.7325638531062397,True,13305264.59458473,2.2562220178829886,True,4559805.774122264,0.7196098909607819
477,False,1866442.1999741858,1.8844326347415228,,,,,,,,,
478,True,812058.4891713158,1.7860251376235112,True,4425738.150276637,1.731251362716662,True,11044393.928949144,2.405951159863759,True,3163358.167572229,0.7886699422557226
479,True,1739844.6936416472,1.0579237073371686,True,3210179.824241026,2.128517391605632,False,10318618.33150958,2.9735821198923937,,,
480,True,1399052.2539096083,1.2684525261906474,True,4229148.36535163,1.9714656078144552,True,17374688.488302864,2.2570110215626276,True,3976600.471553364,0.5379235801712483
481,True,1259882.1074092821,1.129893401536894,True,5198888.773078657,1.7965637214638899,True,14520903.754713908,2.6648560651884416,True,2640668.320367094,0.6510669733191932
482,True,854139.2015183402,1.241803133759273,True,3532760.5677871937,2.1750361128517453,True,17530003.324501567,2.607061411532543,True,2512784.527737562,0.8586703880166153
483,True,871020.8511709186,1.1717710980803655,True,4142764.7377399467,2.46294959132654,True,13328217.48615732,2.253337515222399,False,4665847.187503946,0.9110148796672464
484,True,1075446.9959970356,1.9889772109436574,True,5814583.712834902,1.9912086968282217,True,12565283.67174626,2.1421930539048835,True,2900933.6403609887,0.5979728764915486
485,True,996082.3106131122,1.303498498348741,True,5215412.909310631,2.082788392039571,True,14514736.51336268,2.870643296733202,True,3999608.394958037,0.6245752149998726
486,True,1279563.382320629,1.1405973142396075,True,3002309.5328116277,1.6318101475315878,True,12451382.62860015,2.0162805948863474,True,4403281.933842675,0.8185367287242126
487,True,986542.6340230296,1.636920201207233,True,5481297.7008289015,1.9658547052423343,True,15974217.214519955,2.246285683129318,True,2903201.6711606123,0.7335435982687073
488,True,1078046.229426407,1.7067512931062345,True,5697741.84233643,2.3530686466684467,True,18546460.223906394,2.7640718677293714,True,3078318.91031384,0.7398542611084731
489,False,912417.0974150702,1.2136395752661695,,,,,,,,,
490,True,1761211.530535453,1.4758045789825918,True,5864762.7379159685,2.182876519974573,True,17927438.055530284,2.9011822426481313,True,2291007.2557478677,0.79997275215826
491,True,1841124.1607859323,1.4172389858725463,True,3812210.974731262,1.6061899754871551,True,10995632.713195195,2.6974721301048916,True,4936575.8703746125,0.7366298308791662
492,True,1915176.106884897,1.8570382902510238,False,5987854.895018108,2.3567117081205033,,,,,,
493,True,1417892.093256149,1.8755392458960876,True,3936111.7127643162,1.9036589905734727,False,12985487.19494498,2.623951474266946,,,
494,True,1821260.8001042781,1.5959375716091289,False,5853538.801797247,1.5303405387909872,,,,,,
495,True,1115201.6502712695,1.4285734701539798,True,4049075.959242936,1.9479825460576305,True,12418606.104902865,2.7023126503208665,True,2386926.2380199376,0.921565352360166
496,False,1801808.4862284255,1.6888242051333764,,,,,,,,,
497,True,1294344.1174422328,1.8754933262658038,True,3088073.2925331243,1.6694245293984984,True,12872691.516777411,2.6416449242417777,True,2137589.918780605,0.7815683965611264
498,True,1529262.6943516526,1.9106147063412846,True,3327270.0770031344,1.8723734833664354,False,13101352.436289525,2.2723918971135375,,,
